time,x,y,z
1754738023137,-0.6964512,0.65454435,-0.05755925
1754738023295,0.88726187,-0.023680687,-0.7753031
1754738023445,-0.0521698,-1.1656713,0.030181885
1754738023622,0.046751022,-0.97970057,0.25758147
1754738023764,0.47504234,-0.54518557,0.80084324
1754738023931,0.23193741,-0.28035188,0.50492835
1754738024082,-0.08334446,-0.17018813,-0.228544
1754738024247,0.4189005,-0.8208356,-0.33118653
1754738024411,0.056755066,-0.4910995,-0.67530936
1754738024575,0.039468765,-0.07778871,-0.6020621
1754738024723,-0.07922077,-0.1756792,-0.4863344
1754738024878,-0.084646225,-0.10862994,-0.2290116
1754738025047,0.08481026,-0.7284508,-0.027302027
1754738025212,0.11686897,-0.34956574,0.42567515
1754738025373,0.058728218,-0.14724612,0.49859262
1754738025537,-0.03473091,-0.3804102,0.5770917
1754738025695,0.16414928,-0.27110577,-0.018744588
1754738025849,-0.10291195,0.064146996,-0.49218398
1754738026009,1.1382232,0.70917416,-1.3162289
1754738026175,2.4141407,3.4667678,-2.5388527
1754738026328,4.052127,6.114941,-4.592041
1754738026503,7.2740555,-7.8445897,-0.6910258
1754738026672,3.0563664,-0.65252876,0.13610911
1754738026817,1.3638828,-1.5991411,1.2208233
1754738026974,0.70547915,-0.0028133392,0.7166599
1754738027127,0.6356002,0.19372463,0.041603208
1754738027289,0.5984537,0.82483673,0.086624146
1754738027456,0.30049467,-1.0925045,1.3588262
1754738027607,0.15388119,0.46695805,0.49077916
1754738027774,-0.3695445,0.30443764,-2.096855
1754738027937,-0.19756532,0.04042816,-0.6330564
1754738028094,0.5418414,0.3954382,0.6113751
1754738028255,-1.3888316,-2.8958,-0.88584805
1754738028407,1.0192633,-0.13923454,-0.69730854
1754738028580,3.671589,-1.0026784,-0.32445765
1754738028741,-0.44869614,0.6635618,-1.4608237
1754738028886,0.15712214,0.083316326,1.4922628
1754738029055,0.26535845,-1.467639,-0.10628864
1754738029217,-1.1549358,-1.3920994,0.7183161
1754738029370,1.5105188,0.6298194,-0.23705387
1754738029538,0.20970106,0.6079092,-0.14770198
1754738029688,-2.505017,-1.5464439,0.19918513
1754738029844,-0.07040858,0.12566566,1.7852347
1754738030017,0.5552237,-0.30848598,0.52025414
1754738030166,0.067053795,-0.7850466,-0.62696266
1754738030337,-0.0639379,-0.0015659332,1.2040906
1754738030491,-1.0547385,1.6427779,-0.11976004
1754738030646,0.5801265,1.5447288,-0.5256896
1754738030822,3.018687,-2.468316,-0.79796314
1754738030979,-1.3527917,-1.7944651,1.3868437
1754738031133,-1.1111801,1.2438774,0.07747078
1754738031288,1.0532522,1.455966,-0.7461438
1754738031447,2.0331674,-0.12768507,0.192657
