time,x,y,z
1754737459311,-4.5834403,-1.2597136,-5.5488653
1754737459317,-4.5834403,-1.2597136,-5.5488653
1754737459475,-4.1000614,0.32771197,-10.471602
1754737459479,-4.1000614,0.32771197,-10.471602
1754737459635,1.460522,-0.06698055,0.46939647
1754737459642,1.460522,-0.06698055,0.46939647
1754737459791,-0.38696912,-1.2032529,12.310704
1754737459798,-0.38696912,-1.2032529,12.310704
1754737459958,2.22687,0.6548913,7.450687
1754737459962,2.22687,0.6548913,7.450687
1754737460117,1.8233888,-0.7013649,-0.9130926
1754737460126,1.8233888,-0.7013649,-0.9130926
1754737460275,-0.49376512,-0.34888476,-1.7827744
1754737460279,-0.49376512,-0.34888476,-1.7827744
1754737460436,0.6927093,-0.31119987,-0.59683263
1754737460443,0.6927093,-0.31119987,-0.59683263
1754737460598,-0.07164122,0.22597611,0.11305464
1754737460604,-0.07164122,0.22597611,0.11305464
1754737460755,0.06738003,0.102667995,0.24794786
1754737460762,0.06738003,0.102667995,0.24794786
1754737460917,-0.07217387,-0.22477765,0.101602696
1754737460923,-0.07217387,-0.22477765,0.101602696
1754737461082,-0.85636556,-0.47751936,-0.19068815
1754737461086,-0.85636556,-0.47751936,-0.19068815
1754737461237,-1.2173681,-2.0668092,-0.66274786
1754737461243,-1.2173681,-2.0668092,-0.66274786
1754737461393,-0.4598088,-2.13885,0.60335755
1754737461399,-0.4598088,-2.13885,0.60335755
1754737461557,0.40840822,-0.8011033,0.16831692
1754737461563,0.40840822,-0.8011033,0.16831692
1754737461718,0.32438293,-0.73106,-0.6813905
1754737461724,0.32438293,-0.73106,-0.6813905
1754737461878,-0.5574166,-0.60535496,-0.79604316
1754737461884,-0.5574166,-0.60535496,-0.79604316
1754737462038,0.58298373,-0.35421124,-0.7169448
1754737462044,0.58298373,-0.35421124,-0.7169448
1754737462190,-0.12677033,-0.23995814,-0.43637225
1754737462192,-0.12677033,-0.23995814,-0.43637225
1754737462359,0.9704855,-0.09720834,-0.3350359
1754737462366,0.9704855,-0.09720834,-0.3350359
1754737462517,0.7142816,-0.24714889,-0.05539544
1754737462523,0.7142816,-0.24714889,-0.05539544
1754737462675,0.1775051,-0.21012983,-0.0013316212
1754737462681,0.1775051,-0.21012983,-0.0013316212
1754737462837,0.26246253,0.45301753,0.60508865
1754737462843,0.26246253,0.45301753,0.60508865
1754737462998,0.20054215,1.0756836,0.883797
1754737463005,0.20054215,1.0756836,0.883797
1754737463165,0.0790983,1.2728966,0.8141532
1754737463169,0.0790983,1.2728966,0.8141532
1754737463322,0.027830882,0.89098775,0.41866168
1754737463328,0.027830882,0.89098775,0.41866168
1754737463483,-0.08881913,0.8371902,0.8422504
1754737463489,-0.08881913,0.8371902,0.8422504
1754737463646,-0.13209683,0.5793884,0.76341844
1754737463650,-0.13209683,0.5793884,0.76341844
1754737463802,0.5202644,0.37698194,0.2739145
1754737463808,0.5202644,0.37698194,0.2739145
1754737463965,0.0062586195,0.6618157,-0.016778426
1754737463973,0.0062586195,0.6618157,-0.016778426
1754737464121,0.06991011,0.60335755,-0.26472628
1754737464127,0.06991011,0.60335755,-0.26472628
1754737464281,0.37072334,0.45674607,-0.21612212
1754737464287,0.37072334,0.45674607,-0.21612212
1754737464444,0.15753078,0.3610025,-0.1972131
1754737464450,0.15753078,0.3610025,-0.1972131
1754737464602,0.32837778,0.17244494,-0.22957149
1754737464608,0.32837778,0.17244494,-0.22957149
1754737464762,-0.39935318,-0.06671422,-0.14874208
1754737464768,-0.39935318,-0.06671422,-0.14874208
1754737464921,0.23636276,-0.7089551,0.7482379
1754737464927,0.23636276,-0.7089551,0.7482379
1754737465082,-1.4127169,-0.44156557,1.1276168
1754737465088,-1.4127169,-0.44156557,1.1276168
1754737465239,-1.789033,-0.27338183,-0.32784513
1754737465243,-1.789033,-0.27338183,-0.32784513
