"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.402919630E-1,-4.019941986E-1,9.817152977E0,3.188436031E-1
1.425300610E-1,-3.924229145E-1,9.821938515E0,3.379862010E-1
1.447658400E-1,-3.589234054E-1,9.830911636E0,3.571287692E-1
1.470022290E-1,-3.786641955E-1,9.811769485E0,3.906283081E-1
1.492391680E-1,-3.595215976E-1,9.806983948E0,3.858426511E-1
1.514766550E-1,-3.355933726E-1,9.806385040E0,4.097708762E-1
1.537098710E-1,-3.505485058E-1,9.787242889E0,4.432703853E-1
1.559390580E-1,-3.595215976E-1,9.811170578E0,4.384847581E-1
1.581855180E-1,-3.457628787E-1,9.801599503E0,4.432703853E-1
1.604184890E-1,-3.505485058E-1,9.806385040E0,4.815555513E-1
1.626445630E-1,-3.649054468E-1,9.806385040E0,5.000999570E-1
1.648962110E-1,-3.702892959E-1,9.806385040E0,5.335994363E-1
1.671330270E-1,-3.888336718E-1,9.835099220E0,5.473581553E-1
1.693752140E-1,-3.894318938E-1,9.825528145E0,5.665007830E-1
1.716066600E-1,-4.037888348E-1,9.839884758E0,5.808576941E-1
1.738432330E-1,-4.462614357E-1,9.864411354E0,5.946164131E-1
1.760795000E-1,-4.660021961E-1,9.860223770E0,6.185446382E-1
1.783165600E-1,-4.666004181E-1,9.840482712E0,6.520441771E-1
1.805533770E-1,-4.809573591E-1,9.836296082E0,6.658028960E-1
1.827900100E-1,-5.144568682E-1,9.841081619E0,6.993024349E-1
1.850270700E-1,-5.383850932E-1,9.856036186E0,7.082754970E-1
1.872646190E-1,-5.389832854E-1,9.841679573E0,7.082754970E-1
1.895004590E-1,-5.246263742E-1,9.826724052E0,7.082754970E-1
1.917370310E-1,-5.294120312E-1,9.822537422E0,6.939185858E-1
1.939735430E-1,-5.389832854E-1,9.817750931E0,6.699903607E-1
1.962103590E-1,-5.198407173E-1,9.793823242E0,6.514459848E-1
1.984472360E-1,-5.054838061E-1,9.784252167E0,6.323033571E-1
2.006839920E-1,-4.761717021E-1,9.783653259E0,5.754738450E-1
2.029208690E-1,-4.522434771E-1,9.774082184E0,5.617151260E-1
2.051584790E-1,-4.378865361E-1,9.754940033E0,5.282155871E-1
2.073945020E-1,-4.133601189E-1,9.750154495E0,4.618147612E-1
2.096310740E-1,-3.798605800E-1,9.725627899E0,4.241278172E-1
2.118676470E-1,-3.607180119E-1,9.716055870E0,3.523431420E-1
2.141053790E-1,-3.367897868E-1,9.677771568E0,3.002992272E-1
2.163412180E-1,-3.170489967E-1,9.687342644E0,2.482553422E-1
2.185778520E-1,-3.164508045E-1,9.664012909E0,1.860419661E-1
2.208146070E-1,-2.877369225E-1,9.668199539E0,1.531406492E-1
2.230521560E-1,-2.919243574E-1,9.668798447E0,8.135596663E-2
2.252880570E-1,-2.775674164E-1,9.644869804E0,2.452643216E-2
2.275248730E-1,-2.865405083E-1,9.673583984E0,-1.375873014E-2
2.297614460E-1,-2.859423161E-1,9.669396400E0,-6.640082598E-2
2.319982620E-1,-2.853440940E-1,9.678967476E0,-1.142572835E-1
2.342350780E-1,-2.751746178E-1,9.693324089E0,-1.423729509E-1
2.364689040E-1,-2.793620527E-1,9.708279610E0,-1.854437590E-1
2.386969920E-1,-2.793620527E-1,9.698708534E0,-2.333002090E-1
2.409461990E-1,-2.835494876E-1,9.717850685E0,-2.572284341E-1
2.431817950E-1,-2.883351147E-1,9.723235130E0,-2.907279432E-1
2.454216020E-1,-3.020938635E-1,9.732806206E0,-3.337987661E-1
2.476552440E-1,-3.062812984E-1,9.762118340E0,-3.529413342E-1
2.498922440E-1,-3.014956415E-1,9.771689415E0,-3.667000830E-1
2.521286330E-1,-3.014956415E-1,9.785448074E0,-3.385843933E-1
2.543656930E-1,-3.152543902E-1,9.819545746E0,-3.290131092E-1
2.566027540E-1,-3.535395563E-1,9.815358162E0,-3.248256743E-1
2.588403030E-1,-3.678964674E-1,9.815358162E0,-3.152543902E-1
2.610756540E-1,-3.732803464E-1,9.791430473E0,-2.865405083E-1
2.633127760E-1,-4.121637046E-1,9.772886276E0,-3.062812984E-1
2.655453810E-1,-4.121637046E-1,9.772886276E0,-2.871387303E-1
2.677697460E-1,-3.978067636E-1,9.762716293E0,-2.679961324E-1
2.700226150E-1,-3.978067636E-1,9.781859398E0,-2.344966233E-1
2.722593700E-1,-3.930211067E-1,9.791430473E0,-2.201396823E-1
2.745006430E-1,-3.792623878E-1,9.800403595E0,-1.674975902E-1
2.767341630E-1,-3.984049559E-1,9.790832520E0,-1.722832322E-1
2.789699420E-1,-3.744767308E-1,9.795019150E0,-1.148554832E-1
2.812064530E-1,-3.607180119E-1,9.809376717E0,-5.742774159E-2
2.834430860E-1,-3.511467278E-1,9.808777809E0,-6.221338734E-2
2.856810620E-1,-3.373879790E-1,9.794421196E0,-4.785645287E-3
2.879167800E-1,-3.421736360E-1,9.822537422E0,2.333002165E-2
2.901538400E-1,-3.332005441E-1,9.808179855E0,7.597211748E-2
2.923903520E-1,-3.242274821E-1,9.798010826E0,1.333998591E-1
2.946281450E-1,-3.188436031E-1,9.831509590E0,1.668993831E-1
2.968636790E-1,-3.529413342E-1,9.826724052E0,2.428714931E-1
2.991005570E-1,-3.487538993E-1,9.845269203E0,2.955136001E-1
3.013371290E-1,-3.726821244E-1,9.869196892E0,3.475574851E-1
3.035741290E-1,-3.774677813E-1,9.873982430E0,3.948157430E-1
3.058104570E-1,-3.828516304E-1,9.878767967E0,4.474578202E-1
3.080472730E-1,-3.792623878E-1,9.839884758E0,5.048855543E-1
3.102843340E-1,-3.984049559E-1,9.835099220E0,5.617151260E-1
3.125219430E-1,-4.091726840E-1,9.815957069E0,6.334998012E-1
3.147576000E-1,-3.954139352E-1,9.801599503E0,6.574280262E-1
3.169946000E-1,-4.049852192E-1,9.801599503E0,6.903293133E-1
3.192271440E-1,-4.205385745E-1,9.753743172E0,7.334001660E-1
3.214528520E-1,-4.013960063E-1,9.734002113E0,7.477570772E-1
3.237045000E-1,-3.876372576E-1,9.710074425E0,7.483552694E-1
3.259413160E-1,-3.876372576E-1,9.705288887E0,7.627122402E-1
3.281819770E-1,-3.786641955E-1,9.662218094E0,7.579265833E-1
3.304159860E-1,-3.690928817E-1,9.652048111E0,7.483552694E-1
3.326515210E-1,-3.882354796E-1,9.638289452E0,7.339983582E-1
3.348882150E-1,-4.079762697E-1,9.628718376E0,7.483552694E-1
3.371249100E-1,-4.127618968E-1,9.610174179E0,7.292127013E-1
3.393617260E-1,-4.510470629E-1,9.605986595E0,7.286145091E-1
3.415984200E-1,-4.414757788E-1,9.610772133E0,7.094719410E-1
3.438353590E-1,-4.510470629E-1,9.605986595E0,6.951149702E-1
3.460722360E-1,-4.558327198E-1,9.601201057E0,6.855437160E-1
3.483097850E-1,-4.558327198E-1,9.610772133E0,6.951149702E-1
3.505453200E-1,-4.648058116E-1,9.620343208E0,6.759724021E-1
3.527821360E-1,-4.749752879E-1,9.611370087E0,6.759724021E-1
3.550187700E-1,-4.648058116E-1,9.639486313E0,6.711867452E-1
3.572568070E-1,-4.642075896E-1,9.644869804E0,6.568298340E-1
3.594924020E-1,-4.492524564E-1,9.672985077E0,6.329016089E-1
3.617292190E-1,-4.540380836E-1,9.687342644E0,6.233302951E-1
3.639657910E-1,-4.295116663E-1,9.692128181E0,5.904290080E-1
3.662038280E-1,-4.199403822E-1,9.696913719E0,5.808576941E-1
3.684393630E-1,-4.055834413E-1,9.692128181E0,5.712863803E-1
3.706760570E-1,-3.912265003E-1,9.696315765E0,5.718846321E-1
3.729127520E-1,-3.864408433E-1,9.681958199E0,5.718846321E-1
3.751496290E-1,-3.625126183E-1,9.691530228E0,5.623133183E-1
3.773864450E-1,-3.433700502E-1,9.690931320E0,5.581258535E-1
3.796229570E-1,-3.290131092E-1,9.676574707E0,5.581258535E-1
3.818600780E-1,-3.050848842E-1,9.680762291E0,5.485545993E-1
3.840975660E-1,-2.811566591E-1,9.675976753E0,5.252245665E-1
3.863289500E-1,-2.662015259E-1,9.690333366E0,5.204389095E-1
3.885528880E-1,-2.422732860E-1,9.689735413E0,5.012963414E-1
3.908063060E-1,-2.231307179E-1,9.699306488E0,4.971089065E-1
3.930434280E-1,-2.033899277E-1,9.689137459E0,4.636093974E-1
3.952845170E-1,-2.129612118E-1,9.694520950E0,4.301098585E-1
3.975174270E-1,-2.033899277E-1,9.665806770E0,3.972085714E-1
3.997553420E-1,-1.986042857E-1,9.661021233E0,4.259224236E-1
4.019913650E-1,-1.944168359E-1,9.632308006E0,3.972085714E-1
4.042270220E-1,-2.183450609E-1,9.622735977E0,4.067798555E-1
4.064637770E-1,-2.231307179E-1,9.646664619E0,4.301098585E-1
4.087006550E-1,-2.327020019E-1,9.628120422E0,4.109672904E-1
4.109375320E-1,-2.524427772E-1,9.608977318E0,4.157529473E-1
4.131742870E-1,-2.524427772E-1,9.604191780E0,4.205385745E-1
4.154081130E-1,-2.428714931E-1,9.608977318E0,4.253242314E-1
4.176361400E-1,-2.626122832E-1,9.585049629E0,4.348955154E-1
4.198851640E-1,-2.673979402E-1,9.565906525E0,4.396811724E-1
4.221210040E-1,-2.721835673E-1,9.537791252E0,4.157529473E-1
4.243607500E-1,-2.727817893E-1,9.542576790E0,4.301098585E-1
4.265945140E-1,-2.823530734E-1,9.528220177E0,4.444667995E-1
4.288324900E-1,-2.823530734E-1,9.528220177E0,4.301098585E-1
4.310680860E-1,-2.727817893E-1,9.518648148E0,4.109672904E-1
4.333049020E-1,-2.775674164E-1,9.523433685E0,4.348955154E-1
4.355413530E-1,-2.919243574E-1,9.518648148E0,4.301098585E-1
4.377790240E-1,-2.967100143E-1,9.533005714E0,4.534398913E-1
4.400150470E-1,-2.913261652E-1,9.561718941E0,4.534398913E-1
4.422516800E-1,-3.104687333E-1,9.552745819E0,4.247260094E-1
4.444883740E-1,-3.104687333E-1,9.556933403E0,4.438686073E-1
4.467254960E-1,-3.391826153E-1,9.571888924E0,4.438686073E-1
4.489619460E-1,-3.678964674E-1,9.567701340E0,4.193421602E-1
4.511989450E-1,-3.966103494E-1,9.587442398E0,4.193421602E-1
4.534356400E-1,-4.055834413E-1,9.597013474E0,4.289134443E-1
4.556730060E-1,-4.390829504E-1,9.621540070E0,4.283152521E-1
4.579086010E-1,-4.719842672E-1,9.660423279E0,4.181457460E-1
4.601456620E-1,-4.911268353E-1,9.679565430E0,4.229314029E-1
4.623821730E-1,-5.000999570E-1,9.717850685E0,4.229314029E-1
4.646196000E-1,-5.000999570E-1,9.703494072E0,4.277170599E-1
4.668556230E-1,-5.138586760E-1,9.732806206E0,4.133601189E-1
4.690925000E-1,-5.036891699E-1,9.751948357E0,3.846462369E-1
4.713295000E-1,-5.138586760E-1,9.723235130E0,3.607180119E-1
4.735674150E-1,-5.228317380E-1,9.732806206E0,3.367897868E-1
4.758029490E-1,-5.276173949E-1,9.714262009E0,2.937189937E-1
4.780395830E-1,-5.371887088E-1,9.719047546E0,2.697907388E-1
4.802762770E-1,-5.270192027E-1,9.714262009E0,2.458625287E-1
4.825102240E-1,-5.461617708E-1,9.700503349E0,1.842473447E-1
4.847381910E-1,-5.509474277E-1,9.667601585E0,1.555334777E-1
4.869862380E-1,-5.515456200E-1,9.643673897E0,1.220339537E-1
4.892236030E-1,-5.611169338E-1,9.615557671E0,8.853443712E-2
4.914640210E-1,-5.557330847E-1,9.615557671E0,5.982056633E-2
4.936968700E-1,-5.802595019E-1,9.597013474E0,3.589234129E-2
4.959337480E-1,-5.850451589E-1,9.582656860E0,4.067798331E-2
4.981701370E-1,-5.700899959E-1,9.587442398E0,7.776673418E-3
5.004081740E-1,-5.659025311E-1,9.572486877E0,1.734796353E-2
5.026436480E-1,-5.557330847E-1,9.615557671E0,5.024927482E-2
5.048803420E-1,-5.563312769E-1,9.610772133E0,7.417750359E-2
5.071170970E-1,-5.324030519E-1,9.605388641E0,1.082752272E-1
5.093520210E-1,-5.569294691E-1,9.624530792E0,1.603191197E-1
5.115791940E-1,-5.712863803E-1,9.634101868E0,2.171486616E-1
5.138278520E-1,-5.814558864E-1,9.634101868E0,2.506481707E-1
5.160639360E-1,-5.814558864E-1,9.633503914E0,3.032902777E-1
5.183008740E-1,-5.820540786E-1,9.628718376E0,3.601198196E-1
5.205212110E-1,-5.916253924E-1,9.647860527E0,4.031906128E-1
5.227572340E-1,-5.970092416E-1,9.643074989E0,4.223332107E-1
5.250111400E-1,-5.581258535E-1,9.675976753E0,4.366901219E-1
5.272517410E-1,-5.485545993E-1,9.694520950E0,4.797609448E-1
5.294888620E-1,-5.300102234E-1,9.689137459E0,5.132604837E-1
5.317214060E-1,-5.108676553E-1,9.698110580E0,5.563312769E-1
5.339577960E-1,-4.821537733E-1,9.712467194E0,5.706881881E-1
5.361949780E-1,-4.821537733E-1,9.726225853E0,5.994020700E-1
5.384313060E-1,-4.630111754E-1,9.725627899E0,6.424728632E-1
5.406682450E-1,-4.444667995E-1,9.706484795E0,6.807580590E-1
5.429054270E-1,-4.492524564E-1,9.730413437E0,7.094719410E-1
5.451427930E-1,-4.498506486E-1,9.711270332E0,7.190431952E-1
5.473782060E-1,-4.259224236E-1,9.705886841E0,7.525427341E-1
5.496114820E-1,-4.115654826E-1,9.710074425E0,7.716853023E-1
5.518399980E-1,-3.684946895E-1,9.714262009E0,7.770691514E-1
5.540885940E-1,-3.445664644E-1,9.732806206E0,7.674978375E-1
5.563255930E-1,-3.302095234E-1,9.718449593E0,7.818548083E-1
5.585651570E-1,-3.349951804E-1,9.737591743E0,7.914260626E-1
5.607992870E-1,-3.254238665E-1,9.747162819E0,7.914260626E-1
5.630365920E-1,-3.152543902E-1,9.765707016E0,7.962117195E-1
5.652724320E-1,-3.296113312E-1,9.780662537E0,8.249256015E-1
5.675091870E-1,-3.296113312E-1,9.803992271E0,8.344969153E-1
5.697458200E-1,-3.535395563E-1,9.804591179E0,8.721838593E-1
5.719836130E-1,-3.589234054E-1,9.780662537E0,8.913264275E-1
5.742193920E-1,-3.637090325E-1,9.795019150E0,8.865407705E-1
5.764560260E-1,-3.541377485E-1,9.784850121E0,9.296116233E-1
5.786928420E-1,-3.595215976E-1,9.771091461E0,9.152546525E-1
5.809305740E-1,-3.690928817E-1,9.766305923E0,9.104689956E-1
5.831662310E-1,-3.643072546E-1,9.751948357E0,9.248259664E-1
5.854000560E-1,-3.505485058E-1,9.741779327E0,9.583254457E-1
5.876275960E-1,-3.314059377E-1,9.736394882E0,9.870393276E-1
5.898764970E-1,-2.356930375E-1,9.811170578E0,1.078564763E0
5.921134960E-1,-1.154536903E-1,9.847661972E0,1.093519926E0
5.943529980E-1,-1.196411327E-1,9.819545746E0,9.744769931E-1
5.965840160E-1,-1.483550072E-1,9.791430473E0,9.409775138E-1
5.988128980E-1,-1.674975902E-1,9.782457352E0,9.409775138E-1
6.010602130E-1,-2.255235314E-1,9.759127617E0,9.451649189E-1
6.032968460E-1,-2.644068897E-1,9.768698692E0,1.006780148E0
6.055362870E-1,-2.991028428E-1,9.731011391E0,1.106680512E0
6.077704180E-1,-3.236292601E-1,9.726225853E0,1.173081279E0
6.100071120E-1,-3.523431420E-1,9.721440315E0,1.191625714E0
6.122441110E-1,-3.816552162E-1,9.717252731E0,1.196411371E0
6.144809280E-1,-4.103690982E-1,9.722038269E0,1.238883972E0
6.167184160E-1,-4.151547253E-1,9.727422714E0,1.219741344E0
6.189537670E-1,-4.295116663E-1,9.741779327E0,1.272383451E0
6.211908890E-1,-4.534398913E-1,9.746564865E0,1.262213945E0
6.234274610E-1,-4.384847581E-1,9.775279045E0,1.276570916E0
6.256645830E-1,-4.241278172E-1,9.779465675E0,1.286740422E0
6.279010940E-1,-3.762713671E-1,9.812367439E0,1.320239902E0
6.301379100E-1,-3.427718580E-1,9.826126099E0,1.325623751E0
6.323749100E-1,-2.751746178E-1,9.844072342E0,1.321436286E0
6.346122150E-1,-2.368894368E-1,9.872187614E0,1.340578914E0
6.368478710E-1,-1.926222295E-1,9.909874916E0,1.322034478E0
6.390848710E-1,-1.639083475E-1,9.914062500E0,1.307677627E0
6.413215040E-1,-1.393819153E-1,9.933204651E0,1.284347534E0
6.435593580E-1,-1.298106313E-1,9.923633575E0,1.284347534E0
6.457950760E-1,-1.256231815E-1,9.899705887E0,1.279561877E0
6.480317700E-1,-1.447657645E-1,9.885348320E0,1.260419369E0
6.502687700E-1,-1.734796464E-1,9.881160736E0,1.212562919E0
6.525033270E-1,-1.639083475E-1,9.866804123E0,1.241276741E0
6.547301340E-1,-1.692921966E-1,9.842875481E0,1.222134113E0
6.569784250E-1,-1.980060786E-1,9.843474388E0,1.226321578E0
6.592153030E-1,-2.267199457E-1,9.844072342E0,1.221535921E0
6.614553540E-1,-2.506481707E-1,9.829715729E0,1.230509043E0
6.636870440E-1,-2.656033039E-1,9.801599503E0,1.216152072E0
6.659169020E-1,-2.847459018E-1,9.792028427E0,1.197009563E0
6.681625680E-1,-2.703889608E-1,9.787242889E0,1.211366415E0
6.704003000E-1,-2.799602449E-1,9.796813965E0,1.211366415E0
6.726380930E-1,-2.650051117E-1,9.820742607E0,1.206580877E0
6.748725290E-1,-2.841476798E-1,9.815957069E0,1.211366415E0
6.771089800E-1,-2.650051117E-1,9.801599503E0,1.192822099E0
6.793458570E-1,-2.793620527E-1,9.806385040E0,1.201795220E0
6.815782170E-1,-2.943171859E-1,9.825528145E0,1.249651670E0
6.838014230E-1,-3.038884699E-1,9.830313683E0,1.268195987E0
6.860564890E-1,-3.140579760E-1,9.811170578E0,1.320838094E0
6.882944040E-1,-3.236292601E-1,9.806385040E0,1.339980721E0
6.905342730E-1,-3.194418252E-1,9.815957069E0,1.392024517E0
6.927666330E-1,-2.805584669E-1,9.834501266E0,1.406979680E0
6.950030230E-1,-2.667997181E-1,9.814760208E0,1.421336651E0
6.972399610E-1,-2.530409992E-1,9.809376717E0,1.473978758E0
6.994767770E-1,-2.243271172E-1,9.799804688E0,1.473978758E0
7.017134720E-1,-2.099701911E-1,9.799206734E0,1.488933921E0
7.039501660E-1,-2.051845491E-1,9.803992271E0,1.512862086E0
7.061879590E-1,-1.914258152E-1,9.798608780E0,1.546361685E0
7.084237380E-1,-1.674975902E-1,9.793225288E0,1.560718536E0
7.106604320E-1,-1.585244983E-1,9.793225288E0,1.599003673E0
7.128971880E-1,-1.633101404E-1,9.798010826E0,1.627717614E0
7.151349200E-1,-1.441675574E-1,9.792626381E0,1.642074585E0
7.173705760E-1,-1.160518974E-1,9.792028427E0,1.670788407E0
7.196081250E-1,-9.212367237E-2,9.787242889E0,1.689931035E0
7.218470780E-1,-7.298108935E-2,9.781859398E0,1.709073544E0
7.240817580E-1,-3.050848842E-2,9.776474953E0,1.728814363E0
7.263175980E-1,-2.093719877E-2,9.775876999E0,1.786242127E0
7.285536200E-1,-2.392822644E-3,9.751350403E0,1.800599098E0
7.307906810E-1,1.196411345E-2,9.746564865E0,1.805384636E0
7.330274980E-1,3.110669367E-2,9.741181374E0,1.815554142E0
7.352643140E-1,4.067798331E-2,9.760323524E0,1.815554142E0
7.375011920E-1,4.965107143E-2,9.726823807E0,1.825125456E0
7.397383130E-1,8.315058798E-2,9.735796928E0,1.863410592E0
7.419758620E-1,9.272187948E-2,9.739984512E0,1.892124534E0
7.442116410E-1,8.733802289E-2,9.735198975E0,1.930409670E0
7.464482130E-1,8.255238086E-2,9.720842361E0,1.935195327E0
7.486817940E-1,9.212367237E-2,9.706484795E0,1.896910191E0
7.509097610E-1,6.819544733E-2,9.707083702E0,1.901695848E0
7.531581130E-1,5.862415582E-2,9.687940598E0,1.863410592E0
7.553949900E-1,4.366901144E-2,9.655039787E0,1.839482427E0
7.576352860E-1,1.974078640E-2,9.646066666E0,1.796411633E0
7.598699050E-1,-3.589233849E-3,9.632308006E0,1.734198213E0
7.621054400E-1,-2.273181453E-2,9.632905960E0,1.710269928E0
7.643419510E-1,-2.751746029E-2,9.604191780E0,1.676770449E0
7.665785230E-1,-7.776673418E-3,9.608977318E0,1.633699656E0
7.688156450E-1,1.136590727E-2,9.604191780E0,1.605584025E0
7.710525220E-1,1.615155302E-2,9.608977318E0,1.581655741E0
7.732892770E-1,4.606183618E-2,9.641879082E0,1.548754454E0
7.755261550E-1,7.956135273E-2,9.651450157E0,1.543968797E0
7.777638260E-1,8.973085135E-2,9.674779892E0,1.524826288E0
7.799991770E-1,1.040877849E-1,9.669994354E0,1.506281853E0
7.822361160E-1,1.142572835E-1,9.698708534E0,1.506281853E0
7.844729930E-1,1.381855011E-1,9.688538551E0,1.482353687E0
7.867103590E-1,1.339980662E-1,9.703494072E0,1.453639746E0
7.889459550E-1,1.339980662E-1,9.722636223E0,1.434497118E0
7.911827100E-1,9.152546525E-2,9.723235130E0,1.381855130E0
7.934197100E-1,9.631111473E-2,9.719047546E0,1.343569875E0
7.956577470E-1,7.776673883E-2,9.728618622E0,1.338784218E0
7.978932810E-1,4.905286431E-2,9.719645500E0,1.300499082E0
8.001299150E-1,3.948157281E-2,9.720243454E0,1.276570916E0
8.023636180E-1,6.580262445E-3,9.735198975E0,1.243071318E0
8.045914630E-1,1.794616925E-3,9.730413437E0,1.214357495E0
8.068400590E-1,-2.213360928E-2,9.731011391E0,1.208973646E0
8.090768140E-1,-5.084748194E-2,9.731609344E0,1.199402332E0
8.113169270E-1,-3.589234129E-2,9.735796928E0,1.175474167E0
8.135514840E-1,-6.939185411E-2,9.731609344E0,1.146760225E0
8.157870190E-1,-8.374879509E-2,9.736993790E0,1.141974568E0
8.180236520E-1,-8.793623000E-2,9.746564865E0,1.122832060E0
8.202604080E-1,-1.166501045E-1,9.751948357E0,1.108475089E0
8.224972850E-1,-1.070788130E-1,9.756733894E0,1.089332461E0
8.247341630E-1,-1.208375469E-1,9.771091461E0,1.089332461E0
8.269708570E-1,-1.256231815E-1,9.771091461E0,1.065404296E0
8.292077340E-1,-1.256231815E-1,9.780662537E0,1.070189953E0
8.314423530E-1,-1.202393398E-1,9.800403595E0,1.012762189E0
8.336693430E-1,-1.202393398E-1,9.795618057E0,9.888339639E-1
8.359176950E-1,-1.196411327E-1,9.795618057E0,9.840483069E-1
8.381542680E-1,-1.100698411E-1,9.795618057E0,9.840483069E-1
8.403912670E-1,-7.657032460E-2,9.823733330E0,9.798609018E-1
8.426162430E-1,-4.725824669E-2,9.861420631E0,9.750752449E-1
8.448649610E-1,-2.213360928E-2,9.885348320E0,9.326026440E-1
8.471018380E-1,-2.213360928E-2,9.870991707E0,8.943174481E-1
8.493425610E-1,-3.230310604E-2,9.847063065E0,8.847461939E-1
8.515750440E-1,-5.563312769E-2,9.847661972E0,8.368897438E-1
8.538114940E-1,-6.041877344E-2,9.838688850E0,8.321040869E-1
8.560484940E-1,-7.956135273E-2,9.829715729E0,7.842476368E-1
8.582862870E-1,-9.391828626E-2,9.824930191E0,7.651050687E-1
8.605219430E-1,-1.274178028E-1,9.792028427E0,7.316055298E-1
8.627584550E-1,-1.615155339E-1,9.759127617E0,7.310073376E-1
8.649952710E-1,-2.195414752E-1,9.726823807E0,7.304090858E-1
8.672331250E-1,-2.434697002E-1,9.707681656E0,7.208378315E-1
8.694695140E-1,-2.775674164E-1,9.684351921E0,7.208378315E-1
8.717076730E-1,-3.110669553E-1,9.675378799E0,6.915257573E-1
8.739418650E-1,-3.302095234E-1,9.666405678E0,6.867401004E-1
8.761791090E-1,-3.690928817E-1,9.647860527E0,7.052844763E-1
8.784152540E-1,-3.984049559E-1,9.638289452E0,7.387840152E-1
