label,_data_name,_user_name,_number,x_acc_min,y_acc_min,z_acc_min,norm_acc_min,x_gyro_min,y_gyro_min,z_gyro_min,norm_gyro_min,x_acc_max,y_acc_max,z_acc_max,norm_acc_max,x_gyro_max,y_gyro_max,z_gyro_max,norm_gyro_max,x_acc_mean,y_acc_mean,z_acc_mean,norm_acc_mean,x_gyro_mean,y_gyro_mean,z_gyro_mean,norm_gyro_mean,x_acc_var,y_acc_var,z_acc_var,norm_acc_var,x_gyro_var,y_gyro_var,z_gyro_var,norm_gyro_var,x_acc_std,y_acc_std,z_acc_std,norm_acc_std,x_gyro_std,y_gyro_std,z_gyro_std,norm_gyro_std,x_acc_median,y_acc_median,z_acc_median,norm_acc_median,x_gyro_median,y_gyro_median,z_gyro_median,norm_gyro_median,x_acc_zcr,y_acc_zcr,z_acc_zcr,norm_acc_zcr,x_gyro_zcr,y_gyro_zcr,z_gyro_zcr,norm_gyro_zcr
3,20-15-17,20-15,17,-2.3311892,-0.94692326,-1.2831521,0.03555131987894611,-1.6284395,-0.8374565,-0.5634089,0.009752704605156636,3.7748013,1.2562273,0.51105833,4.097836969249158,1.2698339,0.70709085,0.8817995,1.65678401940119,0.10308802482580649,-0.034436832909677424,-0.12321549051612898,0.5333741917636404,0.004566171386129064,-0.019403007203225794,0.05068751360096773,0.3197909454952716,0.8107128397542578,0.1317956518114943,0.1292952377823046,0.805727696501251,0.1495665369849493,0.0544745289698153,0.08603435107617871,0.18746572891568147,0.9003959349942989,0.36303670862805915,0.35957647000645715,0.8976233600465459,0.38673833141408326,0.23339779127021595,0.2933161282237626,0.43297312724426845,0.004590988,-0.020288467,-0.06780863,0.12972063716486681,-0.0039948635,0.0037285392,0.033024207,0.11056610264789847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-2.1824036,-1.9307184,0.03555131987894611,-2.2143528,-1.3013934,-0.9104294,0.009752704605156636,5.6387396,1.2562273,0.51105833,6.164146109685863,1.9560183,0.70709085,1.0457221,2.465472610744175,0.280343671467742,-0.11871583071612905,-0.1631413728709677,0.8255903155539136,0.01700609048290326,-0.05180865353870967,0.027723492181612894,0.52164843457403,1.8077686108418518,0.3882481721567329,0.2463722045202356,1.861347473885964,0.45735105090826467,0.1232001706775602,0.17119118969999947,0.4744214192533752,1.3445328597107071,0.6230956364449465,0.4963589472551448,1.3643120881550395,0.6762773476231957,0.35099881862701504,0.4137525706264548,0.688782563116529,0.0147480965,-0.011241436,-0.06473827,0.24382547875042365,-0.0039948635,0.0037285392,0.033024207,0.16741745297041327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.03555131987894611,-2.2143528,-1.7348361,-0.9104294,0.009752704605156636,5.6387396,1.5982208,3.8585038,6.270693701374057,1.9560183,0.9919246,1.363447,2.465472610744175,0.4698225517967743,-0.2800214195516129,-0.1022294274193548,1.2311138506845682,0.016181342121612933,-0.07586374711935483,0.017074821809677416,0.6878611094518972,2.2100168893841032,1.2289823365894983,0.8728692167528747,3.0656217030630506,0.5357142709594004,0.25329859540658656,0.2791176161655698,0.5857247963882788,1.4866125552355944,1.1085947576050945,0.9342747009059352,1.7508916879873098,0.7319250446318942,0.5032877858706553,0.5283158299403585,0.7653265945910144,0.024700642,-0.02265644,-0.06473827,0.5009066539379553,-0.0039948635,0.0006658106,0.033024207,0.46676751278310363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.03555131987894611,-2.2143528,-1.7348361,-1.1423978,0.009752704605156636,5.6387396,1.5982208,3.8585038,6.270693701374057,1.9560183,0.9919246,1.363447,2.465472610744175,0.5748400149258066,-0.41207423782903224,-0.08835085219354834,1.3983959456506079,0.008904676863548417,-0.1247041754580645,-0.011756924812903226,0.76282561977738,2.2307819021169997,1.3528638830466861,0.8966905300445555,2.984628550138923,0.5388855841526616,0.2721238867048502,0.32924956497408775,0.5552536170285955,1.4935802295548102,1.1631267699811083,0.946937447799249,1.7276077535537178,0.73408826727626,0.5216549498517676,0.5738027230452011,0.7451534184505869,0.041286945,-0.046809196,-0.059440136,0.6605927420011701,-0.0039948635,-0.010519807,0.033024207,0.5165320988190061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.03555131987894611,-2.2143528,-1.7348361,-1.1423978,0.03966912855652292,5.6387396,1.5982208,3.8585038,6.270693701374057,1.9560183,0.9919246,1.363447,2.465472610744175,0.7074799949806452,-0.494397512732258,-0.0866216406774193,1.552824780328712,0.010996610773225836,-0.1513280076580645,0.03391768070967742,0.81601473865481,2.270976035311773,1.362412101695136,0.9030365995441957,2.822326602479661,0.5390333225597697,0.2748524244311198,0.35107363292934896,0.5018605415237736,1.506975791216227,1.1672241008885724,0.950282378845465,1.6799781553578788,0.7341888875213037,0.5242636974186938,0.592514668957106,0.708421161120822,0.07167339,-0.09996033,-0.059440136,0.9445604782993262,0.00053264847,-0.035021637,0.103999615,0.5953042023844425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.03555131987894611,-2.2143528,-1.7348361,-1.6135254,0.03966912855652292,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,0.8544549644967743,-0.49218330447419356,-0.0649064938709677,1.825796267354855,0.04542975593451616,-0.1222728908064516,0.00868560651612903,1.008049745696842,2.3669889423368176,1.6841358968594329,1.163920263174739,2.7794975881408974,0.7751836038808949,0.3700213890371195,0.46358065289555755,0.5764088407421398,1.5385021749535546,1.2977426157984613,1.0788513628738385,1.6671825299411271,0.8804451169044525,0.6082938344559474,0.6808675736848961,0.7592159381507608,0.3312273,-0.3489561,-0.07395935,1.3315627595053485,0.027431397,-0.076301895,0.103999615,0.6805964678450984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.03555131987894611,-2.2143528,-1.7348361,-1.6135254,0.16741745297041327,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,0.8903305624000001,-0.5120402030548387,-0.014315010090322537,1.9144546714412003,-0.0010137546129031943,-0.06787831283870967,0.011945931129032252,1.1021881621679985,2.330216224379192,1.6843670865450107,1.2546786151597389,2.572201900162713,0.8185562548590339,0.4552574317916666,0.4757446142754658,0.49915516954232664,1.5265045772545827,1.2978316865237227,1.1201243748618896,1.6038085609456987,0.904740987719156,0.6747276723180001,0.689742426037043,0.7065091432828925,0.39510775,-0.57593966,-0.025399685,1.3788366186358052,0.027431397,-0.10879345,0.1528701,0.8963544763775703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.3250301391508723,-2.2143528,-1.7348361,-1.6135254,0.1806197621974806,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,0.9164130627870968,-0.5713896161612904,0.0008324297483871427,1.9382729665928375,0.012680465225806483,-0.05480694761290322,0.05225968738709677,1.0885217311923516,2.2908208468093085,1.6368632922739543,1.2480621210455145,2.498790441647873,0.8217669914555645,0.45497122633235076,0.45831680908829203,0.5167716752740852,1.5135457861621857,1.2793995827238471,1.1171670067834596,1.5807562878723187,0.9065136465909184,0.6745155493629118,0.6769909963125743,0.7188683295806577,0.46990013,-0.5914326,0.0033316612,1.3788366186358052,0.03595377,-0.076301895,0.23636276,0.8963544763775703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.3250301391508723,-2.2143528,-1.7348361,-1.6135254,0.08822791821785905,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,1.0006056924645161,-0.5630607784193549,-0.0005274934774193104,1.9637052899429475,0.017006086193548417,-0.05527086674193548,0.03724243738709677,1.053166485229876,2.173356859058553,1.638757804310672,1.246536956768057,2.436166324772893,0.8209843576773946,0.4514223862751241,0.43849373862831004,0.5696576260969028,1.4742309381703238,1.2801397596788688,1.116484194589452,1.560822323255563,0.9060818713987134,0.6718797409322029,0.662188597476814,0.7547566668118294,0.7358515,-0.5363045,0.0033316612,1.3788366186358052,0.03595377,-0.076301895,0.103999615,0.8963544763775703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-2.3311892,-4.535537,-1.9307184,0.3250301391508723,-2.2143528,-1.7348361,-1.6135254,0.08358731990392633,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,1.0684513611935484,-0.6257387774516129,0.007140571974193593,1.9714162910367434,0.004183862870967774,-0.07304586138709676,-0.0019888380645161326,1.0105145160379658,2.0389801289976885,1.5761785776167743,1.2306439576683172,2.4140656591303675,0.8182298059114402,0.447704996161106,0.40559284491487124,0.6218858036127118,1.4279286148115697,1.2554595085532525,1.1093439311901054,1.5537263784625552,0.9045605595599668,0.6691076117943257,0.6368617156925601,0.7885973647005877,0.74402285,-0.5363045,0.021768093,1.3788366186358052,0.027431397,-0.08655538,0.06698055,0.6805964678450984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-0.37553596,-4.535537,-1.9307184,0.3250301391508723,-2.2143528,-1.7348361,-1.6135254,0.08358731990392633,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.465472610744175,1.1340671547419354,-0.676999150451613,0.022694399361290366,1.852138949560895,0.042225271677419386,-0.035206344838709665,-0.006318755161290326,0.9227642306074467,1.6127145632802913,1.4533272791181344,1.178593923668467,2.50298602480737,0.7256747569032445,0.4232480668384404,0.3997344842055874,0.6719448216660826,1.269926991318907,1.2055402436742353,1.0856306571152397,1.5820828122469979,0.8518654570430969,0.6505751815420262,0.6322455885220453,0.8197224052483149,0.7358515,-0.49304008,0.0033316612,1.0629658256273058,0.005326485,-0.05419698,0.06698055,0.613697743268231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.041059017,-4.535537,-1.9307184,0.3250301391508723,-1.761868,-1.7348361,-1.6135254,0.08358731990392633,5.6387396,2.1124098,3.8585038,6.270693701374057,1.9560183,1.4535977,1.363447,2.2353272798488772,1.1097811934516129,-0.6856939756129031,0.05584588787741939,1.7561362256893986,0.07067900925806456,-0.03123725387096774,-0.05789974387096774,0.8084425582873278,1.3180039104472803,1.3394041375851822,1.1277318260229319,2.3600645477851687,0.4962971957757454,0.354053326462183,0.37376129987565493,0.5583809307384857,1.1480435141784828,1.1573262882978086,1.0619471860798595,1.5362501579447172,0.7044836376919945,0.5950238032736027,0.6113602046875924,0.7472489081547632,0.74402285,-0.49304008,0.0033316612,1.0629658256273058,0.015446805,-0.061520897,0.04274504,0.548381264065465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.041059017,-2.2678542,-1.8895841,0.3250301391508723,-1.761868,-0.7659485,-1.6135254,0.08358731990392633,3.5293188,2.1124098,1.9967241,4.085447745783447,1.667456,1.4535977,0.8176154,2.2353272798488772,0.8803641318387098,-0.5288311485161291,0.05624157174838713,1.330953644180915,0.01864269432258068,-0.009080794677419344,-0.031842929096774206,0.648898266643868,0.6070108639780843,0.6969916192667044,0.4081826789959837,0.974828358600849,0.3419637439443637,0.21584905887394615,0.27452076699194633,0.3987210931259963,0.7791090193150663,0.834860239361478,0.638891758434857,0.9873339650801288,0.5847766615934358,0.464595586369421,0.5239472940973608,0.6314436579188965,0.6551266,-0.45852327,0.021768093,0.8874874369164807,-0.011185618,-0.05419698,0.06698055,0.5165320988190061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.041059017,-2.2678542,-1.8895841,0.3250301391508723,-1.761868,-0.68871444,-1.6135254,0.03113517088800261,2.5212123,2.1124098,1.9967241,3.7933250184739165,1.667456,1.4535977,0.8176154,2.2353272798488772,0.7363386753870969,-0.38307109335483874,0.04723970265161293,1.1200543759456791,-0.008260349709677383,0.02609977767741936,0.034484691444193534,0.5507175204305386,0.3494547549925049,0.5105491593072501,0.39112991639446126,0.6690033189562242,0.30187125943204346,0.18994456863649992,0.21078717292845658,0.3912068006842047,0.5911469825622938,0.7145272278277786,0.6254038026702918,0.8179262307544759,0.5494281203506456,0.4358263055811339,0.45911564221713963,0.6254652673683845,0.5715413,-0.38865662,0.0033316612,0.7883178218161627,-0.011185618,-0.048737336,0.06698055,0.3265983554660347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.041059017,-2.2678542,-1.8895841,0.3250301391508723,-1.761868,-0.68871444,-1.6135254,0.03113517088800261,2.5212123,2.1124098,1.9967241,3.7933250184739165,1.667456,1.4535977,0.8176154,2.2353272798488772,0.6941721389354839,-0.3353595675483871,0.08061185845806454,1.0534057477592007,-0.012362602096774157,0.05980697529032259,-0.004540399039677441,0.5006996459052772,0.3354326104838516,0.49596028075921605,0.37509772108742667,0.6807053993407064,0.3018360310792706,0.17312635758471226,0.18870045047873416,0.40848136678172,0.5791654431022725,0.7042444751357415,0.6124522194321992,0.8250487254342658,0.5493960603055601,0.4160845558113306,0.43439665109060654,0.6391254702964981,0.547663,-0.2803793,0.04857254,0.711256760796477,-0.023037046,-0.029828314,0.06418414,0.17070656233201728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.041059017,-2.2678542,-0.405169,0.3250301391508723,-1.0015123,-0.68871444,-1.6135254,0.019952111432524584,1.8880782,0.5547595,1.5924158,2.980413612333323,1.122823,1.1907357,0.38617015,2.082912212657719,0.5942658811935485,-0.3911000995806452,0.06654191871612905,0.8518992967518082,-0.012319644612903191,0.009445920693548394,-0.05641348729774196,0.3583275122403294,0.15339772583695147,0.2605245092427527,0.12297637476199498,0.314532138444079,0.10560360703379056,0.10550011493263253,0.1548386259515767,0.2368013849859431,0.39166021732740675,0.5104160158564313,0.3506798750455962,0.5608316489322611,0.32496708607763736,0.3248078123023406,0.39349539508306414,0.48662242548606727,0.547663,-0.28673553,0.017249107,0.6664377031065043,-0.023037046,-0.029828314,0.036353257,0.10338441351509634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.405169,0.3250301391508723,-0.4889713,-0.263661,-1.0073714,0.019952111432524584,1.6830833,0.5547595,0.39433718,2.0630010674112444,0.47072807,0.8572977,0.38617015,1.1382029392274673,0.5644819635483872,-0.335207387,0.004968598232258096,0.7359248642329504,0.002366847870967779,-0.0015421041129032198,-0.009145230362258082,0.2260614096854939,0.08723700424821847,0.12000257764506678,0.03472399079767016,0.12772150535531793,0.022639817800469076,0.03987715080133158,0.06337481626197859,0.0731792343518762,0.29535911065721077,0.34641388200397916,0.18634374365046485,0.3573814563674477,0.1504653375381489,0.19969264082917923,0.2517435525728089,0.2705166064253287,0.547663,-0.30260372,0.0033316612,0.6528760283463347,-0.011185618,-0.033157367,0.01944167,0.10157197245930416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.405169,0.3463437207433237,-0.4889713,-0.263661,-1.0073714,0.019952111432524584,1.6830833,0.5547595,0.39433718,2.0630010674112444,0.47072807,0.41147095,0.29828313,1.1382029392274673,0.5626084235483871,-0.33385556935483873,0.0019881660483871285,0.7272978570570933,-0.0056873120967741555,-0.031847224370967736,-0.017049046330000015,0.18626714379080253,0.08169203505328815,0.1158551888767224,0.03342335085609855,0.1266344527927389,0.0207744199848381,0.01319232256803951,0.056206037808806876,0.05570265311693831,0.285818185308927,0.34037507088023117,0.18282054276283766,0.35585734893737814,0.14413334098964783,0.11485783633709766,0.23707812596021355,0.23601409516581487,0.55423164,-0.28847218,-0.006816387,0.6455277718521345,-0.019841155,-0.033157367,0.036353257,0.10001051118583819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.405169,0.3463437207433237,-0.4889713,-0.263661,-1.0073714,0.019952111432524584,1.6830833,0.5547595,0.39433718,2.0630010674112444,0.47072807,0.41147095,0.29828313,1.1382029392274673,0.5573087783870968,-0.3139467729032258,-0.0037373567709677097,0.7009705167527285,-0.011829951580645126,-0.04344951056451612,-0.0087285616203226,0.18585650258517153,0.07048309737449396,0.11270801123019743,0.02618019187304518,0.12444158541255566,0.018659358783697125,0.013436720147410038,0.05674175719541734,0.055317903949231605,0.2654865295537496,0.3357201382553591,0.16180294148452673,0.3527627891551994,0.13659926348153245,0.11591686739819204,0.23820528372690924,0.23519758491368828,0.547663,-0.28673553,0.002295971,0.6427946704304925,-0.021705424,-0.046473578,0.053131685,0.10157197245930416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.405169,0.3463437207433237,-0.4889713,-0.263661,-1.0073714,0.011738676883993816,1.6830833,0.5547595,0.39433718,2.0630010674112444,0.47072807,0.41147095,0.29828313,1.1382029392274673,0.5317984667741936,-0.29075833451612904,-0.011749789996774162,0.6682420643377713,-0.006649515632258026,-0.030992409177419352,-0.02093652078161292,0.1809965167120422,0.07352953968986005,0.1095531452266849,0.026802044573756255,0.1281900361711386,0.01858522166442283,0.014287318073307664,0.0558080069261337,0.05632000246667906,0.27116330815554684,0.33098813457084064,0.16371329992934677,0.35803636152091955,0.13632762619668412,0.11952956987000189,0.23623718362301413,0.23731835678404453,0.52963805,-0.26647758,-0.009735584,0.6082917213730357,-0.008921862,-0.033157367,0.01944167,0.09946006446970576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.405169,0.3463437207433237,-0.4889713,-0.263661,-1.0073714,0.011738676883993816,1.6830833,0.5547595,0.39433718,2.0630010674112444,0.47072807,0.41147095,0.29828313,1.1382029392274673,0.5217313116129033,-0.2859861016129032,-0.019301306158064482,0.6585395953233877,-0.0074227150419354454,-0.04007750220967741,-0.01582481336225808,0.19067472859313944,0.07521613919622383,0.10863087710156631,0.027867761613680177,0.12976085667672618,0.018615608694139266,0.015613825381828284,0.05729394269637397,0.055930081430707,0.27425560923383835,0.32959198579693394,0.16693639990631215,0.3602233427704626,0.13643902921869264,0.12495529353264025,0.23936153136286117,0.23649541524246723,0.49000287,-0.26647758,-0.010169983,0.5817310639435582,-0.00692443,-0.033157367,0.01944167,0.10157197245930416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,0.08417845,-1.4417567,-0.40405178,0.3463437207433237,-0.4889713,-0.25021163,-0.5409045,0.011738676883993816,1.0305899,0.5547595,0.39433718,1.8155659546012788,0.17018119,0.41147095,0.29828313,0.6197944621705836,0.5069407532258066,-0.2844367183870968,-0.007019181190322548,0.6333780889891621,-0.025927953267741898,-0.02856542198387096,0.03553280731516127,0.15146919883059645,0.02953704857631377,0.07760025522729339,0.022914563499077865,0.06471899462172015,0.010771791907271547,0.012908255554981533,0.019916803534414735,0.02273168543491568,0.17186345910726272,0.27856822364959966,0.15137557101156668,0.25439928188129807,0.10378724347082134,0.11361450415761859,0.14112690577779538,0.15077030687411788,0.52963805,-0.28673553,-0.010169983,0.5999020245937327,-0.019841155,-0.029828314,0.06418414,0.10186632304903619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-0.08255625,-0.45773172,-0.89345217,0.24089012950887487,-0.21332571,-0.17271127,-0.45248488,0.011738676883993816,0.93142724,0.7376213,0.22708654,1.1668658671644117,0.5418367,0.43810338,0.26379415,0.7119307716718858,0.49054996548387103,-0.2411528570967742,-0.04636173828709674,0.6160730052051696,-0.004609126170967705,-0.015390962790322576,0.034686583444193536,0.14898162947579366,0.03574226351452499,0.04342492899860162,0.03553407520889451,0.03347861428389264,0.013641777686365106,0.014930916963419609,0.015195092575455333,0.022342404785656685,0.1890562443150847,0.20838648948192784,0.18850484134073192,0.1829716215261062,0.11679802090089159,0.12219213134821574,0.12326837621813364,0.14947375952205352,0.52963805,-0.28673553,-0.032323837,0.5999020245937327,-0.019841155,-0.029828314,0.06418414,0.10186632304903619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.24089012950887487,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.4780739338709678,-0.2513320535483871,-0.04018003693225803,0.6276432947607561,0.01000004731290326,-0.03783092708064516,-0.019811085193548402,0.20442327160221702,0.06837305870036806,0.05141918863564296,0.036057503420663974,0.05189726196405607,0.01837219353354756,0.017377810023714895,0.051980595662501836,0.04653654383759302,0.2614824252227443,0.2267579957479845,0.18988813396487936,0.22780970559670208,0.13554406491450505,0.13182492186121292,0.22799253422535976,0.21572330388159974,0.52963805,-0.28673553,-0.010169983,0.5999020245937327,-0.019841155,-0.03462215,0.06418414,0.12257932632888778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.435038956451613,-0.2460578646451613,-0.048950656674193516,0.5987850877147157,0.010081662796774228,-0.0431445254032258,-0.025713173677419366,0.2091281840379256,0.08461501445501257,0.05313903045309839,0.03528070821903165,0.06314590342750157,0.018530494152762637,0.017748385589557956,0.05205453713248096,0.045852732144663705,0.29088660067973665,0.2305190457491493,0.18783159536944696,0.25128848646028645,0.13612675766638474,0.1332230670325449,0.2281546342559821,0.21413251071395886,0.49000287,-0.28847218,-0.032323837,0.5817310639435582,-0.00692443,-0.06458363,0.059390303,0.13424518061709867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.40662669193548395,-0.22915291077419356,-0.06357312948064513,0.5686562705289498,0.01345796682161294,-0.044188344580645154,-0.014600580225806467,0.21744973415915422,0.08197044760994474,0.05391230575947743,0.03533499186296136,0.06636325418617127,0.018421218865721192,0.01766062102294712,0.05433502885168664,0.043981469355968215,0.28630481590421203,0.2321902361415687,0.1879760406619986,0.25761066396050314,0.1357247909032141,0.1328932692913645,0.23309875343228809,0.20971759429282089,0.42982912,-0.2752428,-0.037472725,0.537196114973387,-0.005725971,-0.06458363,0.06484995,0.13639064750569757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.3920108180645162,-0.21163958916129033,-0.06515309099677416,0.5472347048057062,0.008969114724838745,-0.045691787677419354,-0.002203616645161305,0.21537610434031582,0.08170021555089442,0.05334188840920979,0.034987907092246,0.07004767469840055,0.018428749862829493,0.01752173058660033,0.05429301463003549,0.04455587496792704,0.285832495617441,0.2309586292157316,0.18705054689106365,0.26466521248248803,0.13575253169952115,0.13236967396877705,0.2330086149266492,0.21108262592626387,0.341048,-0.23898602,-0.07153797,0.4672138238545615,-0.012250915,-0.053797495,0.06884482,0.13639064750569757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.3680718393548387,-0.20194516658064518,-0.06485540625483868,0.5212721069097176,0.003621152273225842,-0.04305002311612902,-0.0030541360967742083,0.2119869399383991,0.08058470264227933,0.05288358746027896,0.03495398280485108,0.07412062786746966,0.018302526387267728,0.01772062081660729,0.05390482605030057,0.045429831607003784,0.2838744487309123,0.22996431779795526,0.18695984276001915,0.2722510383221149,0.13528683005846404,0.13311882217255114,0.23217412872734242,0.213142749365311,0.32165968,-0.2253089,-0.058844566,0.4086522264556434,-0.019974317,-0.053797495,0.0643173,0.13424518061709867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.011738676883993816,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.347785140967742,-0.1981197017419355,-0.07880373919354836,0.5045917353773139,0.007560173592580681,-0.03500015827741935,-0.006954497354838724,0.20330091277513787,0.0805217222643337,0.052936435904661995,0.03470856884011429,0.07702996175171978,0.01818072339931541,0.017333438021980598,0.053468374961290616,0.04764844995844417,0.2837634970610802,0.2300791948539937,0.1863023586541896,0.2775427205885966,0.13483591286936655,0.13165651530395522,0.23123229653595237,0.2182852490628814,0.29649472,-0.18621922,-0.094830036,0.3673818332677287,-0.01065297,-0.03661958,0.0527322,0.12422512545540548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.016150538793846383,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.3208003916129033,-0.18819710496774192,-0.08593400825806448,0.4766387251725595,0.009110867999032293,-0.03597524876129032,-0.003518055838709692,0.19760767042742958,0.07465416699920711,0.05251294093513933,0.03359156052413378,0.07657426351084592,0.018125672233697973,0.016648273696462115,0.05305635904566356,0.04891581044488751,0.27322914741880505,0.22915702244343142,0.1832800057947778,0.2767205512983196,0.13463161676849153,0.12902818954190637,0.23033966016659738,0.2211691896374527,0.28482366,-0.1651926,-0.094830036,0.3564203626951902,-0.009587673,-0.033690017,0.044875633,0.12257932632888778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20-15-17,20-15,17,-0.31289923,-0.73352337,-0.89345217,0.1646446096211404,-0.21332571,-0.2467494,-0.8086935,0.01605804838742824,1.0708025,0.7376213,0.22708654,1.3050451927448319,0.5418367,0.43810338,0.26379415,0.8991720925304079,0.30961300741935494,-0.1760178381935484,-0.08801900158064511,0.4612191978032148,0.009772383050645197,-0.029604944735483866,-0.010038704129032273,0.18479769256665543,0.07419221095560635,0.05103407508716245,0.033477772680281,0.07796630499708321,0.01811336127651559,0.015615951999985573,0.051727206647807306,0.051276478571075826,0.2723824718215296,0.2259072267262879,0.18296932169159125,0.27922447062727723,0.13458588810315733,0.12496380275898127,0.2274361594993358,0.22644310228195477,0.27398908,-0.16042519,-0.10012102,0.3410960568306858,-0.009587673,-0.031026773,0.0390165,0.08989833796791616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
