time,x,y,z
1754736671189,-0.5626888,0.0016856194,-0.19424915
1754736671348,-0.48487496,0.037204266,-0.23641062
1754736671506,-0.4558549,0.03741932,-0.23848534
1754736671670,-0.36724162,0.0292902,-0.28195715
1754736671829,-0.4268992,-0.027729988,-0.27469158
1754736671994,-0.430552,-0.03567028,-0.3385043
1754736672150,-0.51469755,-0.37453842,-0.29648733
1754736672310,-0.4845991,-0.3234973,-0.6423855
1754736672470,-0.46713734,-0.08666539,-0.56290054
1754736672631,-0.42554665,0.12493241,-0.41422462
1754736672790,-0.4163928,0.022903442,-0.20471
1754736672949,-0.4602127,0.071718454,-0.20665646
1754736673109,-0.47343087,0.051790237,-0.21958447
1754736673271,-0.37164187,0.06517458,-0.27663136
1754736673432,-0.47938395,0.05373144,-0.24731922
1754736673589,-0.40877724,0.1021471,-0.28159904
1754736673751,-0.44972038,0.10026717,-0.25089645
1754736673910,-0.4831934,0.04047823,-0.25849628
1754736674071,-0.40193367,0.08967781,-0.2287426
1754736674233,-0.37118506,0.08593392,-0.26780224
1754736674394,-0.43411756,0.08107352,-0.20611763
1754736674551,-0.3957758,0.05313468,-0.21385193
1754736674713,-0.4504242,0.064674616,-0.21921253
1754736674872,-0.3347969,0.016509533,-0.17790985
1754736675034,-0.39086342,0.03620982,-0.21071434
1754736675193,-0.335649,0.0756011,-0.20009947
1754736675352,-0.34459162,0.07549524,-0.30524254
1754736675513,-0.33289766,0.13410306,-0.27084923
1754736675676,-0.38336897,0.07606506,-0.21223402
1754736675836,-0.41248417,0.057717323,-0.25669003
1754736675993,-0.42167616,0.032235146,-0.24580956
1754736676154,-0.37285376,0.12019086,-0.21539497
1754736676314,-0.35295105,0.08257604,-0.22430944
1754736676474,-0.3656335,0.04786086,-0.25888395
1754736676636,-0.31850386,0.056399107,-0.24396086
1754736676794,-0.35755587,0.037837982,-0.24410582
1754736676954,-0.33863354,0.04914522,-0.24467707
1754736677117,-0.30552292,0.08193421,-0.2694831
1754736677275,-0.35163403,0.15641499,-0.38816357
1754736677435,-0.5312257,-0.10004449,-0.3905115
1754736677596,-0.73774004,0.5419464,-0.61108255
1754736677758,-0.49856186,0.04741764,-0.30412292
1754736677916,0.039298058,0.5005975,-0.6351929
1754736678077,0.31132746,-0.36561537,0.13263512
1754736678241,0.029041767,-0.62855816,0.13433075
1754736678399,-0.4113453,-0.97375965,0.11217499
1754736678558,-0.7253912,0.17135477,0.6072917
1754736678718,-0.6320305,0.39800453,-0.18749571
1754736678877,-0.4022863,0.376472,-0.39784527
1754736679041,0.17518806,0.027985573,-0.17574024
1754736679198,-0.18449712,-0.04079342,-0.18413639
1754736679358,-0.30207562,-0.02724266,-0.10761356
1754736679521,-0.3269329,-0.023983002,-0.180336
1754736679681,-0.25181508,-0.054023743,-0.29717922
1754736679840,-0.35790038,-0.0845294,-0.22355127
1754736680000,-0.30122757,-0.04330778,-0.2815156
1754736680159,-0.25263953,-0.05642557,-0.24855375
1754736680319,-0.27575803,-0.014339924,-0.20568371
1754736680481,-0.25224566,-0.041158676,-0.22310781
1754736680644,-0.27558255,-0.041182995,-0.19264603
1754736680800,-0.2570777,-0.053082943,-0.2223835
1754736680961,-0.24430442,-0.06843519,-0.19756746
1754736681121,-0.25382996,-0.028396606,-0.2302823
