time,x,y,z
1754736440067,-0.6700718,0.18363056,0.10772815
1754736440070,-0.6700718,0.18363056,0.10772815
1754736440226,-0.6700718,0.18363056,0.10772815
1754736440229,-0.6700718,0.18363056,0.10772815
1754736440385,-0.6700718,0.18363056,0.10772815
1754736440388,-0.6700718,0.18363056,0.10772815
1754736440544,-0.6700718,0.18363056,0.10772815
1754736440547,-0.6700718,0.18363056,0.10772815
1754736440703,-0.6700718,0.18363056,0.10772815
1754736440706,-0.6700718,0.18363056,0.10772815
1754736440862,-0.6700718,0.18363056,0.10772815
1754736440865,-0.6700718,0.18363056,0.10772815
1754736441021,-0.6700718,0.18363056,0.10772815
1754736441024,-0.6700718,0.18363056,0.10772815
1754736441180,-0.6700718,0.18363056,0.10772815
1754736441183,-0.6700718,0.18363056,0.10772815
1754736441339,-0.6700718,0.18363056,0.10772815
1754736441342,-0.6700718,0.18363056,0.10772815
1754736441498,-0.6700718,0.18363056,0.10772815
1754736441501,-0.6700718,0.18363056,0.10772815
1754736441657,-0.6700718,0.18363056,0.10772815
1754736441660,-0.6700718,0.18363056,0.10772815
1754736441816,-0.6700718,0.18363056,0.10772815
1754736441819,-0.6700718,0.18363056,0.10772815
1754736441975,-0.15313643,1.8404336,0.9764778
1754736441978,-0.15313643,1.8404336,0.9764778
1754736442134,-0.44422883,1.5561326,0.916688
1754736442137,-0.44422883,1.5561326,0.916688
1754736442297,-0.10386645,0.33903074,0.400019
1754736442300,-0.10386645,0.33903074,0.400019
1754736442456,0.62239975,0.10626337,0.6222666
1754736442459,0.62239975,0.10626337,0.6222666
1754736442615,0.8900556,0.6787273,1.5927521
1754736442618,0.8900556,0.6787273,1.5927521
1754736442778,-0.4604746,0.7824606,0.9666238
1754736442781,-0.4604746,0.7824606,0.9666238
1754736442942,-0.4341085,0.41573212,-0.10786132
1754736442945,-0.4341085,0.41573212,-0.10786132
1754736443097,-0.35407805,0.39429304,-0.6098825
1754736443100,-0.35407805,0.39429304,-0.6098825
1754736443261,-0.70349544,0.9361297,-1.1707613
1754736443264,-0.70349544,0.9361297,-1.1707613
1754736443420,-0.54503256,1.136006,-0.62093496
1754736443423,-0.54503256,1.136006,-0.62093496
1754736443581,-0.37072334,0.735987,0.07590241
1754736443584,-0.37072334,0.735987,0.07590241
1754736443742,0.41559896,0.18922336,-0.1940172
1754736443745,0.41559896,0.18922336,-0.1940172
1754736443901,-0.065782085,-0.61614114,-0.46020827
1754736443904,-0.065782085,-0.61614114,-0.46020827
1754736444064,0.20693393,-0.97527933,-0.26192987
1754736444067,0.20693393,-0.97527933,-0.26192987
1754736444227,-1.7548103,-2.6632423E-4,0.1993437
1754736444230,-1.7548103,-2.6632423E-4,0.1993437
1754736444381,-0.44342986,-0.48138106,1.2826176
1754736444384,-0.44342986,-0.48138106,1.2826176
1754736444546,0.99392205,-1.1867408,0.9951205
1754736444550,0.99392205,-1.1867408,0.9951205
1754736444704,-0.074437626,-1.0606363,-0.1665858
1754736444707,-0.074437626,-1.0606363,-0.1665858
1754736444865,-0.42065912,-0.6351833,-0.22131544
1754736444869,-0.42065912,-0.6351833,-0.22131544
1754736445021,-0.05286536,-0.121710174,0.06937746
1754736445023,-0.05286536,-0.121710174,0.06937746
1754736445182,-0.5130736,0.35940456,-0.20440385
1754736445185,-0.5130736,0.35940456,-0.20440385
1754736445340,-0.7289294,0.08069624,-0.009188186
1754736445343,-0.7289294,0.08069624,-0.009188186
1754736445503,-0.3307747,-0.016645264,-0.19787891
1754736445507,-0.3307747,-0.016645264,-0.19787891
1754736445660,-0.08588956,-0.15886241,-0.0050601605
1754736445663,-0.08588956,-0.15886241,-0.0050601605
1754736445830,-0.07483711,-0.1890902,-0.0896181
1754736445834,-0.07483711,-0.1890902,-0.0896181
1754736445987,-0.06777952,-0.15886241,-0.06791268
1754736445991,-0.06777952,-0.15886241,-0.06791268
1754736446143,-0.15673181,0.092680834,0.011851428
1754736446146,-0.15673181,0.092680834,0.011851428
