time,x,y,z
1754737015629,-0.88819134,0.15167165,-0.12597136
1754737015783,-0.24848051,4.0447993,1.7831739
1754737015940,-0.5631426,4.045332,2.7141104
1754737016095,-2.4166262,2.5271506,3.4824557
1754737016255,-0.82627094,0.2544728,1.8233888
1754737016432,-0.3198554,-0.62945735,-0.25500545
1754737016584,0.10386645,-0.34675416,-1.1133685
1754737016743,-0.38097683,0.20653445,-1.9534882
1754737016914,-1.0911304,0.6796594,-1.6047367
1754737017066,-0.62719357,1.0831406,-0.6643458
1754737017230,-0.17204545,1.3253626,-0.7177438
1754737017384,-0.26499262,0.6393113,-1.0254815
1754737017545,-0.19241926,-0.19095448,-0.844381
1754737017706,-0.3185238,-0.5017549,-0.95104384
1754737017868,-0.44862318,-0.18536167,-0.09694202
1754737018023,0.19108763,-0.1269035,0.14394824
1754737018189,1.3611832,-0.11238883,0.9037713
1754737018357,0.5536881,0.09640937,0.96222943
1754737018505,1.6307033,-1.1217576,-0.42518663
1754737018671,1.4040613,-0.15167165,0.38550434
1754737018832,0.48830548,-0.09441194,0.025034478
1754737018993,-0.96156365,0.21518998,-0.093479805
1754737019146,0.45115325,-0.66807437,0.45355016
1754737019310,-0.01571313,-0.34076187,0.14394824
1754737019464,-0.7451752,-0.18176629,0.08375897
1754737019629,-0.23529746,0.64943165,-0.36686164
1754737019791,0.22970465,0.46074092,-0.11145669
1754737019946,-0.956903,0.2664574,0.105597556
1754737020108,-1.2393398,-0.13476007,0.10839396
1754737020268,-0.3729871,-0.07829932,0.06418414
1754737020432,-0.2446188,0.04021496,0.059922952
1754737020591,1.6328338,0.0917487,0.08309316
1754737020754,1.8698624,-0.056061253,0.07590241
1754737020918,0.35088217,-0.06991011,0.033823177
1754737021067,0.24661624,-0.09600989,0.070842244
1754737021229,0.008122889,-0.008389213,0.013582536
1754737021392,0.67646354,-0.09041708,0.094012454
1754737021551,0.36366573,-0.08695486,-0.07204071
1754737021711,-1.2089789,0.43224424,0.22957149
1754737021868,-0.22051647,0.4808484,1.0137632
1754737022029,-0.86941546,0.1532696,0.52119654
1754737022196,-1.5602605,-0.08535691,0.10466542
1754737022355,-1.5398867,0.05033528,-0.09933894
1754737022511,-0.9338659,0.17950253,-0.15073952
1754737022679,0.22291338,0.104798585,-0.06484995
1754737022832,1.1724924,0.02330337,0.14195082
1754737022996,1.145061,-0.0018642696,0.19148712
1754737023156,1.4228373,0.0077234027,0.22025014
1754737023316,0.5054834,0.17936938,0.19215293
1754737023477,-1.3422742,0.33157367,-0.10759499
1754737023636,-2.65978,0.68458647,-0.14714414
1754737023796,-0.32291815,0.2744471,-0.46886382
1754737023956,-0.29255718,0.1581966,-1.2077804
1754737024116,1.0016454,-0.1648547,-0.17963569
1754737024275,0.41506633,0.29442143,0.4724592
1754737024439,1.2048508,0.06112141,-0.32318446
1754737024602,0.36885905,-0.3528796,0.9762115
1754737024756,-0.3230513,0.1813668,-0.18935654
1754737024916,-0.4998906,0.27777618,0.010120321
1754737025080,-0.10972559,-0.12890093,0.0790983
1754737025243,-0.32851094,0.17071383,0.11012507
1754737025400,-0.1929519,0.0653826,-0.07563608
1754737025560,-0.17151281,0.105597556,0.048737336
1754737025722,-0.12517239,0.058191843,0.02823037
1754737025877,-0.17950253,0.13609168,0.026632423
1754737026042,-0.06564892,-0.016112616,-0.056860223
1754737026193,-0.02956199,-0.0033290528,-0.028363531
1754737026357,6.658106E-4,-0.065782085,-0.05339801
1754737026517,0.03582061,-0.052465875,0.117715314
1754737026680,-0.034089502,-0.024368668,0.03835069
1754737026837,-0.026898747,-0.038217526,0.029695151
1754737027005,0.028896179,-0.06405098,0.028496694
1754737027158,-0.09973843,0.007989727,-0.020240642
1754737027317,-0.100803725,0.064716786,-0.06791268
1754737027480,-0.01065297,0.036086936,0.007590241
1754737027639,-0.10360013,0.08256051,-0.032491557
1754737027798,0.0058591333,-0.16152565,0.036086936
1754737027963,0.076301895,-0.28776333,-0.116916336
1754737028122,0.01318305,0.013582536,-0.07070909
1754737028282,-0.14141817,0.16059351,0.02130594
1754737028443,-0.119313255,0.106130205,0.045141958
1754737028600,-0.10120321,0.1764398,-0.032491557
1754737028763,-0.06231987,0.15966138,0.036885906
1754737028927,0.06298568,-0.17790459,-0.005592809
1754737029081,0.07230703,-0.4431635,-0.047672037
1754737029243,0.49469727,-0.6105483,0.1592619
1754737029405,-0.5476958,-0.12517239,-0.09987159
1754737029564,-1.7169924,0.7459742,-0.017710561
1754737029722,2.6632423E-4,0.41626477,0.03954915
1754737029883,0.43943498,0.038217526,0.060588762
1754737030040,-0.068445325,0.009987159,0.010786131
1754737030203,-0.0868217,-0.104532264,0.04341085
1754737030366,-0.04847101,-0.063118845,0.043011364
1754737030525,-0.22011697,0.10253483,0.14754362
1754737030686,0.10466542,0.14674465,0.12810196
1754737030846,0.698169,0.062586196,-0.015047319
1754737031005,0.6844533,-0.13316211,-0.106662855
1754737031170,0.4853759,-0.3241166,-0.24501829
1754737031325,0.20240642,-0.046207253,-0.20746657
1754737031481,0.033290528,0.1599277,-0.156066
1754737031646,-0.061254572,0.20680077,0.09574356
1754737031809,-0.27191705,-0.29016024,0.13875492
1754737031967,-0.1296999,-0.3138631,0.21745373
1754737032127,-0.10786132,-0.15273695,0.14967422
1754737032288,-0.08562324,-0.022238074,0.21452416
1754737032450,-0.04194607,0.061920386,0.18762542
1754737032610,-0.05472963,0.08335949,0.102135345
1754737032776,0.021039614,-0.0037285392,0.05978979
1754737032934,-0.04274504,-0.024901316,0.060855087
1754737033089,-0.007989727,-0.043677174,0.02396918
1754737033248,0.0018642696,0.011718267,0.02769772
1754737033409,0.005725971,0.00692443,0.012650401
1754737033570,-0.009055024,0.007190754,-5.3264847E-4
1754737033728,-0.030627286,-0.0038617013,-0.030627286
1754737033890,0.0025300803,-0.08415846,-0.016911589
1754737034053,0.036885906,0.044342984,-0.0042611877
1754737034214,0.093479805,0.008389213,0.0790983
1754737034376,0.08482427,0.15127216,0.023702856
1754737034533,-0.20640129,0.34182715,-0.21212725
1754737034694,0.42478716,0.36193463,-0.2551386
1754737034844,0.53943974,0.49789315,-0.05353117
1754737035011,0.24581727,0.30866978,0.19201978
1754737035172,-0.07230703,0.063385166,0.14101869
1754737035330,0.115584716,-0.3114662,0.10240167
1754737035494,0.68525225,-0.15540019,-0.014248347
1754737035652,0.6615494,0.13729015,0.06298568
1754737035816,-0.0017311075,0.20759974,-0.090283915
1754737035975,-0.69510627,-0.0085223755,0.06751319
1754737036133,-0.46247202,-0.056860223,0.020640127
1754737036289,-0.1296999,-0.010919293,-0.031026773
1754737036454,-0.003595377,0.012916725,0.107461825
1754737036615,0.06245303,-0.08615589,0.090283915
1754737036772,0.32891044,-0.059922952,0.053797495
1754737036938,0.029961476,-0.10919294,-0.016512103
1754737037098,-0.03209207,0.0263661,-0.04074761
1754737037246,-0.21665476,0.112122506,-0.075769246
1754737037405,-0.64596945,-0.029428829,0.17351024
1754737037574,-0.13702382,-0.055528603,-0.068179004
1754737037732,-0.18589431,-0.03142626,-0.0026632424
1754737037893,0.22903883,0.23316687,0.023436533
1754737038056,-0.4056118,-0.10013791,-0.051267415
1754737038221,-0.4488895,0.044076663,-0.039815474
1754737038381,-0.08695486,-0.0062586195,-0.025300803
1754737038537,-0.28097206,-0.023702856,-0.041679744
1754737038694,0.13702382,0.15793027,-0.016512103
1754737038855,1.132677,-0.014115185,0.10639653
1754737039016,1.6821039,0.09361297,0.28549957
1754737039182,1.1738241,0.07070909,0.37272078
1754737039339,1.8281827,0.0021305939,0.1395539
1754737039501,0.13689065,-0.033290528,-0.18509534
1754737039660,-0.72386926,-0.31745848,-1.1527845
1754737039817,-0.18403004,-0.08602273,-1.8256526
1754737039979,0.050068956,0.20959717,-0.4705949
1754737040139,0.20467018,0.026765585,-0.02197175
1754737040304,0.82254237,-0.094811425,0.17510818
1754737040465,0.56101197,-0.13942073,0.100803725
1754737040621,0.036220096,-0.015313643,0.07470395
1754737040785,0.19601464,-0.046207253,0.05646074
1754737040944,0.90643454,-0.15420173,0.10200218
1754737041098,0.547829,-0.098939456,0.0604556
1754737041261,-0.56261,0.25780186,0.28563273
1754737041421,-2.0188708,0.3123983,0.9557045
1754737041579,-1.5593284,-0.049935795,0.7933799
1754737041742,-0.74490887,0.07164122,0.31053406
1754737041901,0.18709278,0.10866029,0.17723878
1754737042063,-0.058325008,-0.042878203,0.07070909
1754737042220,0.2928235,0.015047319,0.08309316
1754737042383,0.3223855,0.0769677,-0.046873067
1754737042542,0.8787368,0.05512912,0.07616873
1754737042702,0.34741998,-0.03728539,0.04793836
1754737042869,-0.624264,-0.077899836,-0.062053546
1754737043026,-1.3100489,0.0061254576,-0.11079088
1754737043185,-0.6298568,-0.013449374,-0.053797495
1754737043350,-1.0178912,-0.05725971,-0.010253483
1754737043503,-0.6671422,-0.098939456,0.01384886
1754737043664,-0.3455557,-0.04660674,0.0047938363
1754737043830,-0.091881864,-0.01944167,-0.022371236
1754737043984,0.06964379,-0.03715223,-0.056993388
1754737044145,0.32824463,0.0741713,0.0029295667
1754737044307,1.6159223,0.094012454,0.14501354
1754737044466,0.92827314,0.08109573,0.1444809
1754737044626,1.283816,0.02583345,0.23037046
1754737044791,1.264907,0.09121605,0.1676511
1754737044959,0.29082605,0.15646549,0.12703666
1754737045106,0.13649116,0.15886241,0.10679602
1754737045266,0.011451942,0.038084365,0.046739902
1754737045424,-0.032757882,-0.105597556,-0.17231178
1754737045584,-0.18829124,-0.2861654,-0.44942215
1754737045750,0.46034142,-0.30893612,-0.21692109
1754737045908,0.19854471,-0.77487034,-0.6808579
1754737046059,-0.93226796,-0.14354876,-0.82973313
1754737046219,-0.13822228,0.14141817,-0.26699004
1754737046389,-0.58205163,0.041679744,0.050601605
1754737046549,0.09494459,0.04261188,0.19574831
1754737046706,0.3462215,0.16192514,0.31133303
1754737046874,0.93732816,-0.68525225,0.94531786
1754737047030,0.8607599,-0.5940362,0.8403861
1754737047191,-0.16405573,0.2791078,-0.3290436
1754737047340,-0.6017596,-0.09867313,0.24235505
1754737047511,0.1346269,-0.59709895,0.30906928
1754737047670,-0.23423216,-0.69230986,0.09814048
1754737047837,-0.64943165,-0.6210681,0.33157367
1754737047987,-0.6524944,-1.1569124,0.3001474
1754737048153,0.32997572,-2.078927,-0.07110857
1754737048308,0.3772483,-0.42438766,-0.02263756
1754737048473,0.5410377,-0.23822702,0.057925522
1754737048626,-0.662082,-0.019308507,-0.2865649
1754737048793,-0.032891043,-0.13915442,-0.034888476
1754737048953,-0.1665858,0.021572262,-0.029162504
1754737049113,-0.31572738,-0.01198459,0.050202116
1754737049271,-0.2844343,-0.015846292,0.09654254
1754737049430,0.21226041,0.008256052,-0.15872924
1754737049596,-0.18522851,0.051267415,-0.021439102
1754737049749,0.08535691,-0.06964379,0.034755312
1754737049911,-0.15859608,-0.005592809,0.016512103
1754737050084,0.66700906,-0.053264845,-0.0029295667
1754737050235,-0.32371712,0.21186092,0.17417605
1754737050397,-0.3781804,1.4988728,1.1296142
1754737050561,0.8827317,2.2244732,0.6752651
1754737050715,1.2155038,1.556532,0.16698529
1754737050879,0.6092167,1.4979407,-0.36739427
1754737051035,0.29215768,0.736786,-0.3016122
1754737051200,0.061254572,0.34502304,-0.4390355
1754737051356,0.14780995,0.21692109,-0.11079088
1754737051515,-0.26445997,0.09387929,-0.27537927
1754737051674,0.08122889,0.022104912,-0.066314735
1754737051832,-0.13009939,-0.08735435,-0.09041708
1754737051998,0.1191801,-0.24448565,-0.04074761
1754737052164,0.015446805,-0.1890902,-0.24089026
1754737052319,-0.4765872,-0.015979454,-0.21785322
1754737052480,-1.5524039,0.30241117,-0.527322
1754737052638,-2.3182192,0.6337185,-0.8937841
1754737052798,0.7245351,0.41599846,-0.6808579
1754737052962,1.788101,-0.09920578,-0.28070575
1754737053123,0.27897462,-0.29615256,-0.10786132
1754737053281,-0.23343319,-0.02956199,0.09920578
1754737053440,-0.11358728,-0.039415985,0.2285062
1754737053598,0.7490369,-0.015313643,0.32784513
1754737053759,-0.37977836,-0.08269367,-0.14088552
1754737053918,-0.31905642,-0.14980738,-0.15726446
1754737054083,-0.14488038,-0.19641413,-0.0031958907
1754737054243,-0.15753078,0.03648642,-0.021039614
1754737054402,-0.35873875,0.21678792,0.033690017
1754737054561,-0.021172777,-0.0015979453,0.009055024
1754737054717,0.116650015,-0.090816565,0.078033
1754737054882,0.13808912,-0.11332096,0.0263661
1754737055041,0.011718267,-0.027431397,0.012650401
1754737055203,-0.014514671,-0.0130498875,-0.009055024
1754737055362,-0.063917816,0.036752746,-0.060056116
1754737055519,0.24648307,0.11105721,0.10972559
1754737055682,0.6062871,-0.12783563,0.47778568
1754737055843,-0.09747467,-0.16418889,-0.07670138
1754737056004,-0.1648547,-0.30906928,0.02010748
1754737056164,0.20480333,-0.42092544,0.19308507
1754737056329,0.1922861,0.10413278,-0.0516669
1754737056486,-0.012783563,0.24062395,-0.21612212
1754737056643,-0.21572264,-0.11824796,-0.10173586
1754737056805,-0.844381,-0.27604505,0.11971274
1754737056964,-0.71587956,-0.008122889,0.14767678
1754737057120,-0.15353592,-0.022903884,-0.056993388
1754737057290,-0.008256052,0.010253483,-0.051267415
1754737057445,0.0070575923,1.3316212E-4,0.038750175
1754737057605,-0.13729015,-0.10360013,0.09654254
1754737057766,-0.34102818,0.062586196,0.14368193
1754737057924,-0.14035287,0.03954915,0.16112617
1754737058085,-0.09015075,-0.105597556,0.008256052
1754737058252,0.0263661,-0.10706234,-0.039282825
1754737058407,-0.10639653,7.989727E-4,0.041147094
1754737058566,-0.048870496,0.017710561,0.03582061
1754737058727,-0.05086793,0.016112616,0.044875633
1754737058884,-0.0516669,0.010919293,0.03914966
1754737059046,-0.020906452,0.0013316212,0.013715698
1754737059214,0.05472963,-0.019974317,-0.03768488
1754737059368,-0.07337233,0.08442478,0.09055024
1754737059529,-0.009987159,0.0906834,0.06671422
1754737059689,0.092414506,-0.030760448,-0.074437626
1754737059846,-0.010120321,0.045807768,0.023170209
1754737060008,-0.09121605,0.08921862,0.0058591333
1754737060174,-0.15593284,0.23982497,-0.09774099
1754737060329,-0.3451562,0.088153325,0.24328719
1754737060491,-0.26033193,0.12051172,0.33903074
1754737060652,0.62612826,0.028763017,0.51973176
1754737060807,0.37631613,-0.24808103,0.2119941
1754737060974,0.20839871,-0.38097683,0.01384886
1754737061128,0.0017311075,-0.5764588,0.17790459
1754737061288,0.7562277,-0.6787273,0.219318
1754737061451,-0.034755312,-0.47818518,0.19468302
1754737061610,-0.029295666,-0.22304654,0.10945926
1754737061772,-0.043144524,-0.14954105,0.009587673
1754737061930,-0.23236789,0.023836019,3.9948634E-4
1754737062089,-0.07230703,-0.063917816,0.047538877
1754737062247,-0.08149522,-0.089484945,-0.0011984591
1754737062410,0.039282825,-0.08495743,-0.01318305
1754737062565,-0.06777952,-0.045008797,-0.019042183
1754737062732,-0.103200644,-0.02823037,0.0027964045
1754737062885,0.09707519,0.07323916,-0.050202116
1754737063053,0.42492032,0.0818947,0.03835069
1754737063210,1.5100584,-0.05579493,0.18482901
1754737063374,0.97887474,0.14141817,0.28936127
1754737063533,0.62972367,0.05978979,0.01065297
1754737063695,0.61614114,-0.29002708,-0.25154325
1754737063850,0.6367812,-0.6675417,-0.2506111
1754737064016,0.079764105,-0.71827644,-0.40694344
1754737064177,-0.331041,-0.40268224,-0.50614923
1754737064333,-0.1725781,-0.06564892,-0.26192987
1754737064495,0.062586196,-0.12237599,-0.15153849
1754737064659,0.40694344,-0.156066,-0.23543063
1754737064822,0.18802491,-0.44622624,0.088419646
1754737064983,0.2998811,-0.5656727,0.46300468
1754737065134,0.24728206,-0.3033433,0.014647833
1754737065299,0.64863265,-0.38004467,-0.013582536
1754737065464,0.5230608,0.0039948635,-0.4025491
1754737065619,-0.6888476,0.73478854,-0.49549624
1754737065773,-1.5920863,1.0816759,-0.9644932
1754737065939,-1.393941,1.1083083,-1.1024492
1754737066101,-1.1053787,0.5776573,-0.57273024
1754737066259,-0.55129117,0.04860417,-0.21745373
1754737066426,-0.4137347,0.010786131,-0.11997907
1754737066580,-0.06671422,-0.008256052,-0.07057592
1754737066736,0.02756456,-0.035421122,-0.017177913
1754737066897,-0.10972559,-0.15793027,0.07603557
1754737067056,0.11784847,-0.26272887,0.024768153
1754737067217,0.10812764,0.0033290528,-0.29961476
1754737067378,0.0065249437,0.28110522,-0.27924097
1754737067537,-0.039948635,0.2330337,-0.2829695
1754737067702,0.27058542,-0.39975268,0.070309594
1754737067859,0.4875065,-1.0245494,0.30414227
1754737068019,1.123622,-2.1622865,0.6848528
1754737068186,2.3407238,-2.1689446,0.7437104
1754737068339,1.7753173,-0.98167115,0.6752651
1754737068502,1.6595994,-0.75596136,0.5342464
1754737068662,1.6123269,-0.6600846,-0.5606125
1754737068826,-0.3645979,-0.55102485,-0.97035235
1754737068986,-0.07270651,-0.53730917,0.11505207
1754737069139,-0.0074570784,-0.61361104,0.57952154
1754737069306,-1.3321538,-0.38004467,0.1599277
1754737069460,-2.7724352,0.13236314,-0.43970132
1754737069626,-2.7825556,0.4531507,-0.45288435
1754737069782,-0.14914156,-0.570866,0.10919294
1754737069943,-0.2679222,0.015313643,0.28310266
1754737070099,-0.20733342,-0.15633233,0.2281067
1754737070266,0.010786131,0.47925046,-0.5852475
1754737070426,-0.25953296,0.021705424,0.06777952
1754737070583,-1.3225662,-0.08122889,0.7563608
1754737070747,-0.7050934,-0.017444238,0.4594093
1754737070901,-0.7459742,-0.094012454,0.92600936
1754737071062,-0.054330144,-0.028496694,1.0632995
1754737071225,0.21532315,0.17430921,1.3385456
1754737071381,0.10000475,0.012650401,0.78792024
1754737071544,0.34036237,-0.263661,0.61880434
1754737071707,0.46074092,-0.06231987,1.0585057
1754737071869,0.83932084,-0.016112616,1.2923384
1754737072028,0.88393015,0.2010748,0.74357724
1754737072189,-1.865335,0.20027582,0.46460262
1754737072345,-0.9138916,-0.5072145,0.31080037
1754737072503,0.27764302,0.05206639,0.14314927
1754737072666,0.47578824,0.32811147,0.03715223
1754737072828,-0.026099775,0.39149663,0.33623433
1754737072993,-0.081362054,0.17111333,0.056327574
1754737073151,-1.5059304,0.12024539,-0.14967422
1754737073308,0.868217,0.30946875,0.34156084
1754737073467,1.2567841,0.6939078,0.6210681
1754737073631,0.93772763,0.9113615,0.60588765
1754737073785,0.9149569,0.96222943,0.39415985
1754737073953,0.23010413,0.37897938,0.15979454
1754737074113,-0.34422407,0.15673181,-0.17284442
1754737074272,-0.6069529,0.33410376,-0.1033338
1754737074433,-0.67326766,0.71414846,-0.0038617013
1754737074593,-0.03648642,0.5033528,-0.008122889
1754737074742,-0.023037046,0.30307698,0.08096257
1754737074911,-0.3479526,0.1466115,-0.117981635
1754737075072,0.73758495,-0.16072668,0.41440052
1754737075233,1.0164264,-0.104798585,0.29628572
1754737075397,0.09960526,-0.33996287,0.16884956
1754737075550,-0.49096873,-0.4432967,0.08802016
1754737075712,-0.34662098,-0.50068957,0.26419365
1754737075873,-0.1550007,-0.88393015,0.43530697
1754737076024,-0.02463499,-0.5981642,0.5293194
1754737076187,-0.047006227,-0.5406382,0.7595567
1754737076348,0.1286346,-0.2910924,0.95876724
1754737076514,0.3472868,-0.11411993,0.859162
1754737076677,0.6777952,0.18269843,0.5000237
1754737076833,0.8383887,0.26938698,0.3307747
1754737077000,0.4221239,0.35367858,0.37019068
1754737077159,0.11079088,0.35953772,0.82507247
1754737077313,0.12450658,-0.04221239,1.1157653
1754737077474,0.24848051,-0.52013123,1.1947305
1754737077638,0.33943024,-0.34369144,0.8975127
1754737077799,0.14181766,-0.09467827,0.58325005
1754737077955,0.070842244,0.33623433,0.37272078
1754737078114,-0.4857754,0.93093634,0.27258286
1754737078279,-2.2895894,0.30068007,-1.5073951
1754737078437,-3.361145,-1.5832976,-7.0723734
1754737078594,-0.5656727,-0.032225233,-3.298825
1754737078756,0.09361297,0.29482093,-1.2984638
1754737078910,0.37218812,0.24435249,-0.057526033
1754737079081,0.2038712,0.07670138,0.03648642
1754737079236,-0.20640129,-0.20120797,0.18176629
1754737079398,-0.8695486,-0.595501,0.09387929
1754737079553,2.8677793,0.20413752,0.7451752
1754737079718,1.7458885,0.07230703,0.20586863
1754737079880,0.085756406,-0.39935318,0.026232937
1754737080049,-0.75516236,-0.25966612,0.29841632
1754737080197,0.25367382,-0.012517239,0.5458315
1754737080361,0.54117084,-0.3266467,0.58258426
1754737080516,-2.930765,0.12916726,0.05725971
1754737080682,2.2854614,-0.6490322,0.26033193
1754737080841,-1.6027392,0.17390972,-0.87367666
1754737081001,0.7430446,1.194331,0.683388
1754737081161,-0.97807574,-0.5217292,0.6903124
1754737081325,0.54543203,0.1950825,0.092680834
1754737081481,1.7549435,0.06964379,0.1929519
1754737081641,1.8059447,0.7214723,-0.22757407
1754737081799,0.86315686,0.2572692,-1.3960717
1754737081964,-0.22291338,-0.52425927,-0.887126
1754737082118,0.0031958907,-0.31013456,-0.47618774
1754737082282,0.5157369,5.3264847E-4,-0.21505682
