time,x,y,z
1754738153005,0.091881864,0.82200974,-0.42119178
1754738153166,-1.7188566,2.8820276,-2.5090406
1754738153327,-1.0210872,-6.73281,-11.730917
1754738153473,-0.13262947,-4.1731677,-3.497503
1754738153646,-0.93799394,0.46020827,0.92574304
1754738153808,-0.6829885,1.0262804,1.3456032
1754738153968,-0.18482901,0.41559896,1.3333523
1754738154129,-0.005592809,-0.1219765,1.1133685
1754738154289,0.15952821,-0.31093353,0.22451133
1754738154448,0.0025300803,-0.38643646,-0.06591525
1754738154609,0.30480808,-0.15766394,-0.38497168
1754738154771,0.24049078,-0.27258286,0.030627286
1754738154925,0.5134731,-0.23942548,0.21585579
1754738155089,-0.17617348,0.014647833,0.4263851
1754738155255,0.24967897,-0.13782279,0.03462215
1754738155396,0.22158176,-0.23396584,0.6069529
1754738155559,0.1982784,-0.02769772,1.3336186
1754738155732,0.01571313,0.18056783,1.3598515
1754738155885,-0.8913872,0.103200644,1.356123
1754738156050,-0.7265325,-0.098939456,1.2669044
1754738156210,-0.4700623,-0.76368475,0.814819
1754738156366,0.080829404,-0.55555236,0.48044893
1754738156532,1.4786321,-0.39882055,0.43743756
1754738156693,1.3155086,0.25820133,0.39029816
1754738156852,-2.1135492,0.41613162,0.1993437
1754738157012,-1.8734578,0.16432205,0.053664334
1754738157176,0.056194413,-0.1181148,0.48204687
1754738157337,0.258734,-0.067646354,0.4178627
1754738157494,-0.07164122,-0.029961476,0.52425927
1754738157649,1.2342796,0.13382792,0.25540495
1754738157807,1.1048461,0.17124648,0.33090785
1754738157971,-0.046473578,0.307205,0.06564892
1754738158134,-1.1739572,0.12637085,-0.43277687
1754738158293,-0.6543586,-0.0074570784,-0.1082608
1754738158455,0.02010748,0.15540019,-0.061387736
1754738158618,-0.08202787,-0.023170209,-0.13915442
1754738158776,0.24062395,-0.060189277,-0.07230703
1754738158934,0.21279307,-0.17151281,-0.052998524
1754738159098,0.44822368,-0.18429637,-0.09414562
1754738159249,0.37338656,0.13982022,-0.07403814
1754738159415,-1.3402767,-0.019042183,-0.3925619
1754738159578,-0.7414467,-0.03914966,-0.053264845
1754738159737,-0.41946065,-0.19707993,0.015047319
1754738159897,1.1469253,-0.35540968,0.20307223
1754738160046,0.6623484,-0.24741521,0.66021776
1754738160218,0.58578014,0.14115185,0.42864886
1754738160378,0.12983306,-0.062586196,0.43956816
1754738160534,0.2021401,-0.044209823,0.5662053
1754738160699,0.089484945,0.029295666,0.6034907
1754738160858,0.2977505,7.989727E-4,0.429581
1754738161019,0.5009559,-0.024768153,0.258734
1754738161176,0.44156557,0.082161024,0.321986
1754738161337,0.33596802,0.09374613,0.4555476
1754738161501,0.536377,0.054995954,0.55648446
1754738161656,0.6117468,0.15247062,0.5711323
1754738161818,0.6752651,0.27191705,0.51613635
1754738161981,0.71508056,0.27165073,0.34568885
1754738162139,0.72213817,0.26805535,0.2692538
1754738162299,0.85809666,0.1483426,0.3898987
1754738162461,0.7117515,-0.014514671,0.55049217
1754738162622,0.3163932,-0.13169733,0.8214771
1754738162776,0.24621676,-0.2165216,0.83878815
1754738162938,0.29681835,-0.35301277,0.70109856
1754738163105,0.41946065,-0.3519475,0.5824511
1754738163263,0.5012222,-0.21319255,0.5227945
1754738163422,0.19694677,0.24262138,0.5202644
1754738163582,-0.7431778,0.7775336,0.52119654
1754738163743,-3.007067,0.8999096,-0.9178865
1754738163902,-3.5125504,0.30986825,-8.081475
1754738164062,0.86635274,0.8088267,-3.804708
1754738164221,0.17137964,-0.29029343,-0.85543346
1754738164383,0.23330003,0.13276263,0.16645265
1754738164544,0.0769677,-0.06977695,0.15739763
1754738164706,-0.53171635,-0.1697817,0.22011697
1754738164858,0.98859555,-0.15313643,0.67273504
1754738165023,1.0703571,0.049935795,0.22198124
1754738165184,0.06564892,-0.65715504,0.44609308
1754738165344,-0.7788652,-0.58431536,0.30813715
1754738165506,-0.19175345,-0.27777618,0.108527124
1754738165665,-0.07323916,-0.15739763,0.03835069
1754738165827,-0.2154563,-0.09321348,-0.07217387
1754738165986,-0.05579493,-0.054862794,-0.06245303
1754738166145,-0.011451942,0.079497784,-0.047006227
1754738166309,0.12503923,0.04860417,-0.015979454
1754738166467,0.14674465,0.047006227,-0.005326485
1754738166622,0.05419698,0.06911114,-0.065782085
1754738166783,0.031559423,0.015446805,-0.07403814
1754738166933,0.050068956,-0.009055024,-0.046873067
1754738167109,0.01065297,-0.015579968,-0.028896179
1754738167269,0.043144524,0.0047938363,-0.023436533
1754738167424,0.011585104,-0.020240642,-0.02077329
1754738167586,0.6200028,-0.16046035,-0.103733286
1754738167747,-1.0096352,0.38643646,1.5895562
1754738167903,-0.4351738,-0.43996763,1.5541351
1754738168062,-0.6467684,-0.38763493,0.17018119
1754738168231,-0.12930042,-0.011451942,0.14474723
1754738168389,1.2888762,0.5719313,0.119845904
1754738168551,1.3562561,1.6998144,-0.4285157
1754738168711,1.8869072,-0.9501117,-1.4663812
1754738168866,2.3947875,-2.2705472,-0.50135535
1754738169030,0.6394445,-0.6064203,-0.20853187
1754738169192,-0.3665953,0.19082132,-0.3226518
1754738169351,-0.017311076,0.47392398,0.18269843
1754738169505,0.23369952,0.6362486,0.70629185
1754738169667,0.76368475,0.4960289,-0.28163788
1754738169832,0.08921862,-1.0020449,-1.0089693
1754738169992,-0.7021638,-0.7999048,0.22943833
1754738170154,-0.9130926,0.86235785,0.7706092
1754738170313,0.55342174,1.1241546,0.380311
1754738170469,0.3880344,-0.16165881,-0.44902265
1754738170635,0.1687164,-1.0260141,-0.3986874
1754738170791,-0.8932515,-0.68924713,0.1296999
1754738170966,-1.3266941,0.38763493,0.27577874
1754738171112,-0.74091405,1.0807438,0.3599372
1754738171274,-0.0013316212,0.55768293,0.37844673
1754738171430,0.22317971,0.24501829,-0.12943357
1754738171596,-0.26339465,-0.06738003,-0.601227
1754738171752,0.010519807,-0.20134112,-0.48737335
1754738171914,0.07297284,-0.2516764,-0.4274504
1754738172077,0.0516669,-0.33370426,-0.30068007
1754738172235,-0.26738954,-0.42944783,-0.076568216
