"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.024403110E-1,-2.111666054E-1,9.765707016E0,1.893919110E0
2.046765780E-1,-1.926222295E-1,9.765109062E0,1.946561217E0
2.069132110E-1,-2.069791555E-1,9.765109062E0,1.951346874E0
2.091506990E-1,-2.267199457E-1,9.760921478E0,1.998605132E0
2.113861120E-1,-2.404786795E-1,9.784850121E0,2.027318954E0
2.136227450E-1,-2.410768867E-1,9.784850121E0,2.041675806E0
2.158589510E-1,-2.691925466E-1,9.808777809E0,2.041077614E0
2.180955850E-1,-2.739782035E-1,9.832706451E0,2.074577332E0
2.203320960E-1,-2.883351147E-1,9.814162254E0,2.069791555E0
2.225684240E-1,-3.128615618E-1,9.799804688E0,2.093121529E0
2.248053010E-1,-3.224328458E-1,9.799804688E0,2.102692842E0
2.270426060E-1,-3.469592929E-1,9.786046028E0,2.121237278E0
2.292782020E-1,-3.517449200E-1,9.790832520E0,2.116451740E0
2.315145300E-1,-3.661018610E-1,9.771689415E0,2.097309113E0
2.337507970E-1,-3.804588020E-1,9.748359680E0,2.097309113E0
2.359874300E-1,-4.001995921E-1,9.738788605E0,2.087737799E0
2.382242470E-1,-4.145565331E-1,9.710672379E0,2.078166485E0
2.404605140E-1,-4.384847581E-1,9.710672379E0,2.063809633E0
2.426971470E-1,-4.241278172E-1,9.696913719E0,2.011167526E0
2.449343910E-1,-4.528416991E-1,9.692128181E0,2.001596212E0
2.471700470E-1,-4.618147612E-1,9.702297211E0,1.982453585E0
2.494066200E-1,-4.755735099E-1,9.707083702E0,1.934597135E0
2.516427040E-1,-4.761717021E-1,9.674181938E0,1.891526341E0
2.538794590E-1,-4.851447940E-1,9.688538551E0,1.862812400E0
2.561157870E-1,-4.803591371E-1,9.688538551E0,1.843669891E0
2.583524200E-1,-4.899304509E-1,9.684351921E0,1.824527264E0
2.605892370E-1,-4.893322289E-1,9.665208817E0,1.767697692E0
2.628269080E-1,-4.989035130E-1,9.656235695E0,1.748555183E0
2.650634190E-1,-4.989035130E-1,9.646664619E0,1.734198213E0
2.672987100E-1,-4.989035130E-1,9.646664619E0,1.691127419E0
2.695347330E-1,-4.839483798E-1,9.646664619E0,1.629512191E0
2.717709390E-1,-4.839483798E-1,9.617950439E0,1.610369682E0
2.740076330E-1,-4.498506486E-1,9.627521515E0,1.563111424E0
2.762445100E-1,-4.354937077E-1,9.613164902E0,1.534397483E0
2.784813880E-1,-4.115654826E-1,9.612566948E0,1.515853167E0
2.807186310E-1,-3.780659735E-1,9.598209381E0,1.482353687E0
2.829536780E-1,-3.589234054E-1,9.598209381E0,1.449452281E0
2.851902500E-1,-3.302095234E-1,9.578469276E0,1.439880967E0
2.874265170E-1,-2.961117923E-1,9.573084831E0,1.406979680E0
2.896625390E-1,-2.440679073E-1,9.562915802E0,1.417149186E0
2.918970370E-1,-1.956132501E-1,9.576674461E0,1.379462242E0
2.941350130E-1,-1.381855011E-1,9.566504478E0,1.356132269E0
2.963688390E-1,-9.930214286E-2,9.575477600E0,1.332802176E0
2.986111480E-1,-5.144568533E-2,9.565308571E0,1.347159147E0
3.008458290E-1,-8.374879137E-3,9.564710617E0,1.338186026E0
3.030831940E-1,2.991028316E-2,9.578469276E0,1.343569875E0
3.053184240E-1,6.340979785E-2,9.592227936E0,1.353141189E0
3.075553010E-1,7.776673883E-2,9.582057953E0,1.357926846E0
3.097919350E-1,1.112662554E-1,9.562317848E0,1.358525038E0
3.120284460E-1,1.112662554E-1,9.567103386E0,1.372882009E0
3.142650790E-1,1.345962733E-1,9.561718941E0,1.411167145E0
3.165025060E-1,1.298106313E-1,9.552745819E0,1.415952802E0
3.187345000E-1,1.058823988E-1,9.562317848E0,1.400997639E0
3.209617950E-1,9.571290761E-2,9.538389206E0,1.420140266E0
3.232104530E-1,8.614161611E-2,9.547960281E0,1.439282775E0
3.254472080E-1,1.058823988E-1,9.571888924E0,1.439282775E0
3.276870760E-1,8.135596663E-2,9.567103386E0,1.472782373E0
3.299202920E-1,7.597211748E-2,9.538389206E0,1.481755376E0
3.321571690E-1,5.204389244E-2,9.543772697E0,1.496112347E0
3.343945960E-1,4.247260094E-2,9.553344727E0,1.500898004E0
3.366307410E-1,6.221338734E-2,9.581459999E0,1.505683661E0
3.388662750E-1,7.178468257E-2,9.576674461E0,1.539183140E0
3.411023600E-1,6.699903309E-2,9.581459999E0,1.539183140E0
3.433389930E-1,6.640082598E-2,9.581459999E0,1.553540111E0
3.455758090E-1,8.554340899E-2,9.585647583E0,1.563111424E0
3.478123810E-1,7.597211748E-2,9.571888924E0,1.572682738E0
3.500489540E-1,7.537391037E-2,9.552147865E0,1.596610904E0
3.522861970E-1,1.190429255E-1,9.575477600E0,1.596610904E0
3.545215490E-1,1.088734269E-1,9.556933403E0,1.591825247E0
3.567581210E-1,1.184447184E-1,9.537193298E0,1.587039590E0
3.589942050E-1,1.232303679E-1,9.527621269E0,1.573280931E0
3.612310830E-1,1.328016520E-1,9.532406807E0,1.568495274E0
3.634675940E-1,1.423729509E-1,9.513264656E0,1.568495274E0
3.657050820E-1,1.423729509E-1,9.513264656E0,1.568495274E0
3.679451940E-1,1.519442350E-1,9.508479118E0,1.568495274E0
3.701781040E-1,1.800599098E-1,9.498309135E0,1.569093466E0
3.724137000E-1,1.800599098E-1,9.488738060E0,1.583450437E0
3.746489900E-1,1.896311939E-1,9.488738060E0,1.549950838E0
3.768865390E-1,2.183450609E-1,9.464211464E0,1.569093466E0
3.791229280E-1,2.183450609E-1,9.478569031E0,1.569093466E0
3.813597450E-1,2.231307179E-1,9.488140106E0,1.573879123E0
3.835954020E-1,2.476571500E-1,9.497113228E0,1.555334687E0
3.858290440E-1,2.572284341E-1,9.487542152E0,1.550549030E0
3.880642740E-1,2.614158690E-1,9.477970123E0,1.560120344E0
3.903055450E-1,2.805584669E-1,9.468399048E0,1.550549030E0
3.925426670E-1,2.715853751E-1,9.482755661E0,1.531406522E0
3.947796660E-1,2.949153781E-1,9.468399048E0,1.527219057E0
3.970153230E-1,2.859423161E-1,9.482755661E0,1.512862086E0
3.992518350E-1,2.811566591E-1,9.468399048E0,1.512862086E0
4.014881630E-1,2.859423161E-1,9.473184586E0,1.517647743E0
4.037246130E-1,3.002992272E-1,9.482157707E0,1.522433400E0
4.059620390E-1,2.949153781E-1,9.463015556E0,1.545763373E0
4.081987950E-1,3.092723191E-1,9.458230019E0,1.536790371E0
4.104339630E-1,3.236292601E-1,9.472586632E0,1.555932879E0
4.126702920E-1,3.427718580E-1,9.476774216E0,1.575075507E0
4.149064980E-1,3.667000830E-1,9.490532875E0,1.575075507E0
4.171434360E-1,3.960121572E-1,9.513862610E0,1.590030670E0
4.193799470E-1,3.864408433E-1,9.509675026E0,1.599003673E0
4.216165800E-1,3.960121572E-1,9.523433685E0,1.604387641E0
4.238538240E-1,4.151547253E-1,9.518648148E0,1.618744493E0
4.260862460E-1,4.247260094E-1,9.518050194E0,1.628315806E0
4.283141510E-1,4.336991012E-1,9.518050194E0,1.666600943E0
4.305623820E-1,4.241278172E-1,9.527621269E0,1.671386600E0
4.327960240E-1,4.145565331E-1,9.537193298E0,1.709073544E0
4.350264930E-1,4.145565331E-1,9.551549911E0,1.733001828E0
4.372717930E-1,3.996013701E-1,9.551549911E0,1.766501307E0
4.395086700E-1,3.900300860E-1,9.565906525E0,1.789831281E0
4.417487820E-1,3.326023519E-1,9.580862045E0,1.817947030E0
4.439808380E-1,2.991028428E-1,9.576674461E0,1.850848317E0
4.462178990E-1,2.697907388E-1,9.571888924E0,1.893919110E0
4.484542270E-1,2.309073806E-1,9.558130264E0,1.941177368E0
4.506881740E-1,1.926222295E-1,9.544371605E0,1.940579176E0
4.529153480E-1,1.483550072E-1,9.520442963E0,1.983051777E0
4.551637000E-1,1.148554832E-1,9.516255379E0,2.026122570E0
4.574006990E-1,8.494520187E-2,9.477970123E0,2.054238319E0
4.596408120E-1,6.101697683E-2,9.478569031E0,2.068595171E0
4.618734170E-1,3.649054468E-2,9.459425926E0,2.101496458E0
4.641077310E-1,1.734796353E-2,9.445667267E0,2.120639086E0
4.663382600E-1,-6.580262445E-3,9.460023880E0,2.120040894E0
4.685828890E-1,-5.443671346E-2,9.455837250E0,2.124826431E0
4.708194000E-1,-8.853443712E-2,9.437292099E0,2.124228239E0
4.730574370E-1,-8.793623000E-2,9.470791817E0,2.133799553E0
4.752923620E-1,-1.070788130E-1,9.457033157E0,2.109871387E0
4.775302160E-1,-1.357926875E-1,9.457631111E0,2.057229280E0
4.797667880E-1,-1.549352705E-1,9.453444481E0,2.057229280E0
4.820018350E-1,-1.543370634E-1,9.448657990E0,2.018944025E0
4.842349280E-1,-1.399801224E-1,9.453444481E0,1.990230203E0
4.864627110E-1,-1.112662554E-1,9.428917885E0,1.995614052E0
4.887094760E-1,-9.152546525E-2,9.448060036E0,1.938186288E0
4.909395790E-1,-6.340979785E-2,9.428318977E0,1.933998942E0
4.931875040E-1,-2.931207791E-2,9.428318977E0,1.924427629E0
4.954221840E-1,1.854437590E-2,9.413364410E0,1.881955028E0
4.976593660E-1,9.511470050E-2,9.416953087E0,1.883151412E0
4.998936190E-1,1.339980662E-1,9.430712700E0,1.873580098E0
5.021296420E-1,1.962114573E-1,9.430113792E0,1.835893154E0
5.043668250E-1,2.344966233E-1,9.419944763E0,1.817348838E0
5.066033970E-1,2.973082066E-1,9.437891006E0,1.817947030E0
5.088369170E-1,3.547359705E-1,9.432506561E0,1.808973908E0
5.110651280E-1,3.930211067E-1,9.427123070E0,1.785643935E0
5.133140290E-1,4.271188378E-1,9.445667267E0,1.800000787E0
5.155491980E-1,4.462614357E-1,9.455238342E0,1.790429592E0
5.177865020E-1,4.797609448E-1,9.445069313E0,1.791027784E0
5.200133700E-1,4.845465720E-1,9.473184586E0,1.810170293E0
5.222584260E-1,4.797609448E-1,9.459425926E0,1.805384636E0
5.244952430E-1,4.558327198E-1,9.478569031E0,1.823929071E0
5.267338900E-1,4.510470629E-1,9.497711182E0,1.862214208E0
5.289684480E-1,4.127618968E-1,9.503094673E0,1.866401672E0
5.312056310E-1,3.882354796E-1,9.483952522E0,1.899901152E0
5.334409820E-1,3.308077157E-1,9.498908043E0,1.913659930E0
5.356776160E-1,2.973082066E-1,9.523433685E0,1.941775560E0
5.379138830E-1,2.542374134E-1,9.533603668E0,1.965105653E0
5.401505160E-1,2.015953064E-1,9.543772697E0,1.959721804E0
5.423870880E-1,1.351944804E-1,9.578469276E0,1.944766641E0
5.446236610E-1,6.400800496E-2,9.603593826E0,1.958525300E0
5.468605380E-1,3.050848842E-2,9.622735977E0,1.972284079E0
5.490980870E-1,-7.776673418E-3,9.608977318E0,1.962712765E0
5.513343540E-1,-6.041877344E-2,9.634101868E0,1.952543259E0
5.535696450E-1,-8.913264424E-2,9.648459435E0,1.962114573E0
5.558027380E-1,-1.316052526E-1,9.668199539E0,1.975873351E0
5.580302770E-1,-1.513460279E-1,9.678369522E0,2.003988981E0
5.602788730E-1,-1.704886109E-1,9.668798447E0,1.994417667E0
5.625155060E-1,-1.944168359E-1,9.688538551E0,2.023131609E0
5.647553140E-1,-2.177468538E-1,9.693324089E0,2.008176327E0
5.669896270E-1,-2.183450609E-1,9.683753014E0,2.003390789E0
5.692249790E-1,-2.422732860E-1,9.674779892E0,2.003390789E0
5.714615510E-1,-2.416750938E-1,9.708279610E0,2.012962103E0
5.736978800E-1,-2.560320199E-1,9.732208252E0,2.012962103E0
5.759347570E-1,-2.608176768E-1,9.736993790E0,2.031506538E0
5.781712680E-1,-2.650051117E-1,9.760921478E0,2.041077614E0
5.804075960E-1,-2.889333367E-1,9.771091461E0,2.050648928E0
5.826436180E-1,-3.032902777E-1,9.775876999E0,2.059622049E0
5.848754910E-1,-3.367897868E-1,9.809974670E0,2.083550215E0
5.871050450E-1,-3.553341627E-1,9.838688850E0,2.068595171E0
5.893533970E-1,-3.984049559E-1,9.848857880E0,2.082952023E0
5.915907010E-1,-4.319044948E-1,9.859027863E0,2.125424623E0
5.938295330E-1,-4.408775866E-1,9.897313118E0,2.125424623E0
5.960631750E-1,-4.654040039E-1,9.887741089E0,2.167897224E0
5.982996250E-1,-5.228317380E-1,9.903294563E0,2.167299032E0
6.005334500E-1,-5.515456200E-1,9.903294563E0,2.185843468E0
6.027623940E-1,-5.563312769E-1,9.903294563E0,2.190629244E0
6.050094030E-1,-5.796613097E-1,9.932606697E0,2.171486616E0
6.072457310E-1,-5.796613097E-1,9.942177773E0,2.185843468E0
6.094845610E-1,-6.035895348E-1,9.951749802E0,2.181057930E0
6.117182650E-1,-6.227321029E-1,9.933204651E0,2.170888424E0
6.139548990E-1,-6.370890141E-1,9.957731247E0,2.142174482E0
6.161915320E-1,-6.370890141E-1,9.933803558E0,2.132603168E0
6.184283480E-1,-6.460621357E-1,9.962516785E0,2.118246317E0
6.206656530E-1,-6.556333899E-1,9.967302322E0,2.075175524E0
6.229019200E-1,-6.598208547E-1,9.987043381E0,2.046461582E0
6.251372720E-1,-6.646065116E-1,9.987043381E0,2.032104731E0
6.273736610E-1,-6.735795736E-1,1.000139999E1,2.027318954E0
6.296101720E-1,-6.586244106E-1,1.000618649E1,1.984846354E0
6.318468050E-1,-6.490531564E-1,9.996614456E0,1.946561217E0
6.340833160E-1,-6.484549642E-1,1.001575756E1,1.932204247E0
6.363199500E-1,-6.340979934E-1,9.996614456E0,1.889731646E0
6.385574990E-1,-6.101697683E-1,1.000139999E1,1.870589137E0
6.407927890E-1,-6.095715761E-1,1.000618649E1,1.832303882E0
6.430291780E-1,-6.334998012E-1,1.000678444E1,1.817947030E0
6.452654460E-1,-6.191428304E-1,9.997213364E0,1.789233088E0
6.475022620E-1,-6.191428304E-1,1.000199890E1,1.774876237E0
6.497386510E-1,-6.137589812E-1,1.001156998E1,1.756331801E0
6.519752840E-1,-6.041877270E-1,1.002114105E1,1.741974831E0
6.542093540E-1,-5.994020700E-1,1.001156998E1,1.722832322E0
6.564376870E-1,-6.041877270E-1,1.000199890E1,1.718046665E0
6.586850010E-1,-6.137589812E-1,1.001156998E1,1.718046665E0
6.609214510E-1,-6.185446382E-1,1.000259686E1,1.689332843E0
6.631605250E-1,-6.329016089E-1,9.988240242E0,1.689332843E0
6.653943520E-1,-6.329016089E-1,9.978668213E0,1.660618901E0
6.676306190E-1,-6.376872063E-1,9.954740524E0,1.655833244E0
6.698670080E-1,-6.526423693E-1,9.926624298E0,1.670190215E0
6.721038850E-1,-6.574280262E-1,9.907482147E0,1.641476393E0
6.743414340E-1,-6.628118753E-1,9.878767967E0,1.636690736E0
6.765767860E-1,-6.675975323E-1,9.850652695E0,1.612762451E0
6.788131140E-1,-6.825526357E-1,9.821938515E0,1.579262972E0
6.810494420E-1,-6.777670383E-1,9.802796364E0,1.584048629E0
6.832865020E-1,-6.687939167E-1,9.778867722E0,1.579861164E0
6.855229530E-1,-6.544370055E-1,9.750154495E0,1.570289850E0
6.877595860E-1,-6.406782866E-1,9.725627899E0,1.570289850E0
6.899956700E-1,-6.311069727E-1,9.701699257E0,1.551147223E0
6.922335240E-1,-6.023930907E-1,9.687342644E0,1.556531072E0
6.944697910E-1,-5.551348329E-1,9.672387123E0,1.547558069E0
6.967055090E-1,-5.312066078E-1,9.676574707E0,1.571486235E0
6.989415320E-1,-5.024927258E-1,9.652048111E0,1.557727575E0
7.011781040E-1,-5.024927258E-1,9.632905960E0,1.538584948E0
7.034119290E-1,-4.594219327E-1,9.632308006E0,1.557727575E0
7.056413610E-1,-4.450650215E-1,9.641879082E0,1.567298889E0
7.078953890E-1,-4.307080805E-1,9.613164902E0,1.529611826E0
7.101253090E-1,-4.163511395E-1,9.602995872E0,1.515254974E0
7.123636500E-1,-4.025924206E-1,9.598209381E0,1.529611826E0
7.145954010E-1,-3.882354796E-1,9.593423843E0,1.525424480E0
7.168332560E-1,-3.643072546E-1,9.568898201E0,1.515853167E0
7.190699500E-1,-3.499503136E-1,9.578469276E0,1.520638824E0
7.213067050E-1,-3.314059377E-1,9.549157143E0,1.530808330E0
7.235430940E-1,-3.074777126E-1,9.539586067E0,1.506880045E0
7.257800330E-1,-3.074777126E-1,9.534799576E0,1.497308731E0
7.280174600E-1,-2.931207716E-1,9.538987160E0,1.506880045E0
7.302528110E-1,-2.644068897E-1,9.510273933E0,1.517049551E0
7.324891390E-1,-2.458625287E-1,9.490532875E0,1.507478237E0
7.347253450E-1,-2.362912297E-1,9.480961800E0,1.512263894E0
7.369619790E-1,-2.219343036E-1,9.471389771E0,1.498505235E0
7.391986120E-1,-2.027917206E-1,9.456435204E0,1.503290772E0
7.414351840E-1,-1.746760458E-1,9.446265221E0,1.512862086E0
7.436720000E-1,-1.459621787E-1,9.431908607E0,1.523031592E0
7.459105260E-1,-1.603191197E-1,9.446265221E0,1.499103427E0
7.481505160E-1,-1.369891018E-1,9.421739578E0,1.551745534E0
7.503811680E-1,-1.124626622E-1,9.436096191E0,1.551745534E0
7.526173130E-1,-7.417750359E-2,9.445069313E0,1.557129383E0
7.548526030E-1,-8.853443712E-2,9.445069313E0,1.552343726E0
7.570903970E-1,-5.623133108E-2,9.396614075E0,1.576271892E0
7.593270300E-1,-5.563312769E-2,9.415757179E0,1.576271892E0
7.615638460E-1,-4.187439755E-2,9.387042999E0,1.595414519E0
7.638014560E-1,-3.230310604E-2,9.396016121E0,1.609771490E0
7.660377840E-1,-4.247260094E-2,9.376873970E0,1.638485312E0
7.682733190E-1,-3.768695518E-2,9.367302895E0,1.657627940E0
7.705064730E-1,-5.742774159E-2,9.357730865E0,1.657627940E0
7.727341350E-1,-5.204389244E-2,9.391230583E0,1.671984792E0
7.749822420E-1,-5.742774159E-2,9.372088432E0,1.690529227E0
7.772191200E-1,-5.324030295E-2,9.348159790E0,1.719243050E0
7.794588660E-1,-3.828516230E-2,9.376275063E0,1.728814363E0
7.816904330E-1,-4.785645381E-2,9.391230583E0,1.728814363E0
7.839171180E-1,-5.742774159E-2,9.405587196E0,1.752742529E0
7.861651650E-1,-3.828516230E-2,9.409774780E0,1.762313843E0
7.884014320E-1,-8.135596663E-2,9.429515839E0,1.785643935E0
7.906409330E-1,-9.571290761E-2,9.443872452E0,1.828714728E0
7.928746370E-1,-1.004985496E-1,9.439086914E0,1.833500385E0
7.951112100E-1,-1.531406492E-1,9.439684868E0,1.828116536E0
7.973480870E-1,-1.818545163E-1,9.449854851E0,1.846660852E0
7.995823400E-1,-2.105683982E-1,9.464211464E0,1.870589137E0
8.018086580E-1,-2.249253243E-1,9.455238342E0,1.870589137E0
8.040569490E-1,-2.488535494E-1,9.483952522E0,1.879562140E0
8.062932780E-1,-2.488535494E-1,9.483952522E0,1.893919110E0
8.085331460E-1,-2.871387303E-1,9.489336014E0,1.917249203E0
8.107667270E-1,-2.973082066E-1,9.479764938E0,1.922034740E0
8.130030550E-1,-3.158525825E-1,9.494720459E0,1.931606054E0
8.152398710E-1,-3.254238665E-1,9.489934921E0,1.926820397E0
8.174771150E-1,-3.541377485E-1,9.495318413E0,1.926222205E0
8.197124670E-1,-3.493520916E-1,9.490532875E0,1.902294040E0
8.219487950E-1,-3.487538993E-1,9.504889488E0,1.873580098E0
8.241806670E-1,-3.589234054E-1,9.509675026E0,1.897508383E0
8.264041780E-1,-3.732803464E-1,9.504889488E0,1.887937069E0
8.286586340E-1,-3.541377485E-1,9.500103951E0,1.868794441E0
8.308952060E-1,-3.391826153E-1,9.519247055E0,1.850250125E0
8.331364780E-1,-3.385843933E-1,9.514460564E0,1.816750646E0
8.353695100E-1,-3.296113312E-1,9.495318413E0,1.797608018E0
8.376055330E-1,-3.098705411E-1,9.514460564E0,1.774278045E0
8.398408850E-1,-2.907279432E-1,9.480362892E0,1.750349760E0
8.420772130E-1,-2.907279432E-1,9.489934921E0,1.750349760E0
8.443137850E-1,-2.859423161E-1,9.494720459E0,1.726421595E0
8.465504180E-1,-2.518445849E-1,9.504291534E0,1.688734531E0
8.487869910E-1,-2.470589429E-1,9.504291534E0,1.707877159E0
8.510238070E-1,-2.225325108E-1,9.551549911E0,1.679163337E0
8.532611120E-1,-1.986042857E-1,9.551549911E0,1.689332843E0
8.554964630E-1,-1.932204217E-1,9.584450722E0,1.674975872E0
8.577330360E-1,-1.878365725E-1,9.598808289E0,1.660618901E0
8.599693030E-1,-1.830509305E-1,9.603593826E0,1.665404558E0
8.622059360E-1,-1.734796464E-1,9.617950439E0,1.670190215E0
8.644425080E-1,-1.920240223E-1,9.646664619E0,1.674975872E0
8.666760900E-1,-1.962114573E-1,9.675976753E0,1.660618901E0
8.689039340E-1,-2.255235314E-1,9.661619186E0,1.674377680E0
8.711529580E-1,-2.392822653E-1,9.676574707E0,1.664806366E0
8.733885530E-1,-2.392822653E-1,9.695118904E0,1.698305845E0
8.756280560E-1,-2.679961324E-1,9.705288887E0,1.707278967E0
8.778612710E-1,-2.829512656E-1,9.677172661E0,1.688136339E0
8.800982090E-1,-2.925225794E-1,9.681958199E0,1.707278967E0
8.823342930E-1,-3.116651475E-1,9.701101303E0,1.735394597E0
8.845709260E-1,-3.355933726E-1,9.701699257E0,1.716252089E0
8.868076820E-1,-3.499503136E-1,9.692128181E0,1.725823283E0
8.890451080E-1,-3.403790295E-1,9.692128181E0,1.730608940E0
8.912806430E-1,-3.643072546E-1,9.701699257E0,1.716252089E0
8.935169710E-1,-3.547359705E-1,9.677771568E0,1.721037745E0
8.957532990E-1,-3.690928817E-1,9.672985077E0,1.721037745E0
8.979900550E-1,-3.834498227E-1,9.668798447E0,1.701296926E0
9.002264440E-1,-3.888336718E-1,9.654440880E0,1.706082582E0
9.024629550E-1,-3.882354796E-1,9.668798447E0,1.701296926E0
9.046965970E-1,-3.792623878E-1,9.635298729E0,1.711466432E0
